,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
123,,,,,Top 50 quality games:,Top 50:,1,77.5,4.0,3.0,124.5,10.5,50.0,50.0,0.0,23.5,9.9,0.0,3.5,1.6,0.0,0-0,.000,1-1,1.000,2-7,.286,,,,,,,,
124,2008,Sr,5-9,Jon Iati,Albany,AE,30,59.5,2.0,1.7,111.2,20.0,49.8,55.2,2.5,7.7,17.1,18.1,0.0,1.1,33.5,61-72,.847,23-62,.371,56-153,.366,,,,,,,,
125,,,,,Conf. games:,Conf. games:,16,60.9,2.1,0.7,113.7,19.6,56.3,61.2,2.5,8.0,17.4,23.2,0.0,0.9,39.8,34-41,.829,10-28,.357,32-75,.427,,,,,,,,
126,,,,,Top 100 quality games:,Top 100:,3,55.0,2.3,0.8,110.2,18.0,50.0,57.6,3.2,7.4,13.5,23.4,0.0,0.0,33.3,6-6,1.000,3-5,.600,4-13,.308,,,,,,,,
127,,,,,Top 50 quality games:,Top 50:,1,67.5,1.1,-5.2,86.0,19.4,50.0,50.0,0.0,4.5,12.3,29.4,0.0,0.0,0.0,0-0,.000,3-4,.750,1-5,.200,,,,,,,,
128,2008,Fr,6-2,Josh Martin,Albany,AE,25,43.1,0.2,-1.7,90.1,19.0,44.1,48.9,2.9,15.2,19.7,29.9,0.0,1.5,35.3,31-42,.738,21-62,.339,21-57,.368,,,,,,,,
129,,,,,Conf. games:,Conf. games:,11,29.7,1.6,3.6,119.5,17.6,59.2,66.3,3.1,15.1,22.5,25.5,0.0,2.6,52.6,18-20,.900,9-19,.474,9-19,.474,,,,,,,,
130,,,,,Top 100 quality games:,Top 100:,3,65.0,-1.8,-8.9,59.1,21.1,19.6,22.5,5.4,11.0,17.0,27.0,0.0,1.4,7.1,2-2,1.000,4-19,.211,1-9,.111,,,,,,,,
131,,,,,Top 50 quality games:,Top 50:,1,50.0,-2.5,-13.7,41.8,23.4,16.7,16.7,5.9,12.1,21.4,43.8,0.0,2.5,0.0,0-0,.000,1-4,.250,0-2,.000,,,,,,,,
132,2008,Fr,6-7,Al Turley,Albany,AE,30,28.7,-0.2,-5.2,84.7,18.0,48.5,50.3,9.9,13.9,3.4,30.1,5.2,1.1,62.1,22-41,.537,32-66,.485,0-0,.000,,,,,,,,
133,,,,,Conf. games:,Conf. games:,16,28.5,-0.1,-5.4,86.4,18.6,47.5,50.0,10.5,10.5,1.1,28.8,7.2,1.3,47.5,11-19,.579,19-40,.475,0-0,.000,,,,,,,,
134,,,,,Top 100 quality games:,Top 100:,3,32.5,0.1,-4.8,81.9,18.6,44.4,42.2,8.2,6.3,9.1,23.1,5.7,0.0,66.7,2-6,.333,4-9,.444,0-0,.000,,,,,,,,
135,,,,,Top 50 quality games:,Top 50:,1,35.0,0.1,-3.8,81.1,16.5,33.3,30.6,8.4,8.7,10.5,0.0,7.7,0.0,133.3,1-4,.250,1-3,.333,0-0,.000,,,,,,,,
136,2008,So,6-5,Reid Anderson,Albany,AE,4,1.8,-0.4,-5.7,73.1,14.3,40.0,36.5,0.0,27.6,9.1,19.4,0.0,0.0,20.0,0-1,.000,2-4,.500,0-1,.000,,,,,,,,
137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,,,,,Date,,Opponent,Result,Mins,ORtg,Usage,eFG,TS%,OR%,DR%,AST%,TO%,Stl%,Blk%,Dunk,Rim,Mid,2Pt,3Pt,FT,Ast,TO,Stl,Blk,OR,DR,PF,GBPM,NET,Pts
139,,,,,11-10, ,@ Bucknell,"L, 55â52",Did not Play,,,,,,,,,,,,,,,,,,,,,,,,,,
140,2008,So,6-2,Robert Moores,Albany,AE,16,3.0,-0.1,-7.7,73.9,17.5,50.0,47.4,9.9,0.0,9.8,38.8,0.0,0.0,233.3,3-7,.429,0-0,.000,1-3,.333,,,,,,,,
141,,,,,Conf. games:,Conf. games:,8,2.9,-0.1,-3.9,83.0,14.3,150.0,82.5,6.4,0.0,9.6,45.5,0.0,0.0,300.0,1-3,.333,0-0,.000,1-1,1.000,,,,,,,,
142,,,,,Top 100 quality games:,Top 100:,2,1.7,0.3,1.3,210.9,5.2,0.0,0.0,53.1,0.0,0.0,0.0,0.0,0.0,0.0,0-0,.000,0-0,.000,0-0,.000,,,,,,,,
143,,,,,Top 50 quality games:,Top 50:,1,2.5,-0.3,-5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0-0,.000,0-0,.000,0-0,.000,,,,,,,,
144,2008,Sr,6-2,Richard Griffin,Alcorn St.,SWAC,9,21.0,1.7,-2.0,111.6,17.0,56.0,57.6,2.3,8.9,9.0,16.1,0.0,2.3,16.0,9-12,.750,12-24,.500,20-51,.392,,,,,,,,
145,,,,,Top 100 quality games:,Top 100:,2,40.6,7.2,6.4,143.5,18.6,66.7,67.7,0.0,5.7,18.2,0.0,0.0,2.5,29.2,5-7,.714,7-10,.700,6-14,.429,,,,,,,,
146,,,,,Top 50 quality games:,Top 50:,1,33.8,7.0,10.6,150.3,18.3,72.7,75.3,0.0,8.6,14.7,0.0,0.0,4.1,18.2,2-2,1.000,2-2,1.000,4-9,.444,,,,,,,,
147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,2008,Sr,6-5,Alex Owumi,Alcorn St.,SWAC,27,76.3,1.6,-3.5,98.6,23.8,46.8,51.4,7.0,17.7,13.6,20.3,0.6,1.5,37.0,85-115,.739,99-213,.465,31-98,.316,,,,,,,,
149,,,,,Conf. games:,Conf. games:,18,83.8,1.9,-2.9,103.7,22.6,49.4,55.3,7.3,18.8,11.8,21.4,0.2,1.8,56.4,74-101,.733,60-125,.480,19-54,.352,,,,,,,,
150,,,,,Top 100 quality games:,Top 100:,3,56.9,0.2,-9.2,73.1,29.7,35.6,37.6,8.5,12.3,11.8,20.4,2.9,1.2,13.3,4-6,.667,13-31,.419,2-14,.143,,,,,,,,
151,,,,,Top 50 quality games:,Top 50:,2,67.5,-0.6,-12.1,63.4,33.0,25.9,30.3,8.1,6.4,16.1,19.0,1.7,2.0,17.2,4-5,.800,6-17,.353,1-12,.083,,,,,,,,
152,2008,Sr,6-8,James Kendrick,Alcorn St.,SWAC,27,50.7,0.8,-6.0,100.6,19.3,51.5,54.4,9.4,14.7,4.6,20.6,1.8,1.2,31.8,38-54,.704,86-167,.515,1-3,.333,,,,,,,,
153,,,,,Conf. games:,Conf. games:,18,55.4,1.0,-5.6,102.8,21.2,52.4,55.6,11.6,13.8,3.5,21.3,1.8,1.5,30.4,28-38,.737,64-123,.520,1-2,.500,,,,,,,,
154,,,,,Top 100 quality games:,Top 100:,2,23.1,-0.1,-9.5,79.1,18.4,25.0,38.1,11.9,13.4,0.0,16.2,4.8,0.0,100.0,5-8,.625,2-8,.250,0-0,.000,,,,,,,,
155,,,,,Top 50 quality games:,Top 50:,1,16.3,-0.8,-17.5,61.4,18.8,0.0,20.4,16.9,8.9,0.0,0.0,0.0,0.0,133.3,2-4,.500,0-3,.000,0-0,.000,,,,,,,,
156,2008,Sr,6-6,Adrian Oliver,Alcorn St.,SWAC,21,21.4,0.7,-4.9,109.2,17.9,55.4,58.1,11.2,8.2,7.8,18.8,0.4,0.9,64.3,23-36,.639,31-56,.554,0-0,.000,,,,,,,,
157,,,,,Conf. games:,Conf. games:,12,16.1,0.9,-4.3,125.3,16.2,59.1,64.5,12.0,5.5,7.2,15.0,0.0,0.5,86.4,14-19,.737,13-22,.591,0-0,.000,,,,,,,,
158,,,,,Top 100 quality games:,Top 100:,4,40.6,1.0,-2.5,105.7,14.1,72.7,71.0,6.8,11.4,7.4,29.9,1.4,2.5,45.5,3-5,.600,8-11,.727,0-0,.000,,,,,,,,
159,,,,,Top 50 quality games:,Top 50:,2,30.0,0.9,-2.9,120.2,5.8,100.0,100.0,4.6,14.5,0.0,40.6,3.8,2.3,0.0,0-0,.000,2-2,1.000,0-0,.000,,,,,,,,
160,2008,Fr,6-3,Jamal Thompson,Alcorn St.,SWAC,20,20.9,-0.6,-8.3,74.4,19.1,30.0,32.9,4.1,11.0,13.0,18.0,0.8,2.5,17.5,9-14,.643,12-32,.375,8-48,.167,,,,,,,,
161,,,,,Conf. games:,Conf. games:,9,16.6,-0.3,-8.3,90.6,15.0,41.4,44.2,2.9,10.7,8.2,18.8,0.8,1.4,27.6,5-8,.625,6-12,.500,4-17,.235,,,,,,,,
162,,,,,Top 100 quality games:,Top 100:,4,50.6,-1.0,-6.4,65.1,21.4,29.0,29.0,4.1,12.2,19.7,19.0,0.0,4.0,0.0,0-0,.000,6-14,.429,2-17,.118,,,,,,,,
163,,,,,Top 50 quality games:,Top 50:,2,43.8,-0.4,-3.2,69.1,22.9,35.7,35.7,3.1,16.6,15.8,21.2,0.0,4.7,0.0,0-0,.000,2-5,.400,2-9,.222,,,,,,,,
164,2008,Jr,6-8,Ramando Lyons,Alcorn St.,SWAC,16,16.3,-0.6,-11.5,81.1,12.3,37.0,45.6,5.8,11.4,3.0,28.6,1.5,0.9,63.0,12-17,.706,10-27,.370,0-0,.000,,,,,,,,
165,,,,,Conf. games:,Conf. games:,7,13.7,-0.5,-10.5,89.5,11.8,28.6,45.3,5.9,16.8,3.7,24.0,2.1,0.6,71.4,9-10,.900,4-14,.286,0-0,.000,,,,,,,,
166,,,,,Top 100 quality games:,Top 100:,3,15.0,0.2,-7.9,107.2,8.4,66.7,66.7,9.2,0.0,0.0,27.4,3.7,2.3,0.0,0-0,.000,2-3,.667,0-0,.000,,,,,,,,
167,,,,,Top 50 quality games:,Top 50:,1,11.3,-2.8,-6.9,0.0,6.3,0.0,0.0,0.0,0.0,0.0,100.0,10.1,6.1,0.0,0-0,.000,0-0,.000,0-0,.000,,,,,,,,
168,2008,Sr,6-8,Anthony Searcy,Alcorn St.,SWAC,18,19.1,-1.3,-10.2,62.9,13.7,26.1,32.6,8.5,26.4,2.4,27.4,1.3,0.0,182.6,16-42,.381,6-23,.261,0-0,.000,,,,,,,,
169,,,,,Conf. games:,Conf. games:,10,16.1,-0.7,-8.8,79.7,13.0,20.0,38.6,8.0,22.1,3.0,18.7,1.8,0.0,280.0,14-28,.500,2-10,.200,0-0,.000,,,,,,,,
170,,,,,Top 100 quality games:,Top 100:,2,14.4,-2.3,-23.6,26.5,18.5,50.0,50.0,4.8,10.8,0.0,77.7,0.0,0.0,0.0,0-0,.000,1-2,.500,0-0,.000,,,,,,,,
171,,,,,Top 50 quality games:,Top 50:,1,17.5,-4.2,-24.2,0.0,12.1,0.0,0.0,0.0,8.3,0.0,100.0,0.0,0.0,0.0,0-0,.000,0-0,.000,0-0,.000,,,,,,,,
172,2008,Fr,6-5,Chris Simms,Alcorn St.,SWAC,7,7.2,0.4,-5.5,93.7,24.7,37.1,46.9,7.9,10.6,12.4,21.4,0.0,2.0,35.5,11-11,1.000,4-14,.286,5-17,.294,,,,,,,,
173,,,,,Conf. games:,Conf. games:,1,0.1,0.3,-1.9,206.1,13.4,0.0,0.0,118.4,0.0,0.0,0.0,0.0,0.0,0.0,0-0,.000,0-0,.000,0-0,.000,,,,,,,,
174,,,,,Top 100 quality games:,Top 100:,1,6.3,-0.7,-10.4,57.3,23.3,50.0,50.0,0.0,37.2,0.0,47.2,0.0,0.0,0.0,0-0,.000,0-1,.000,1-2,.500,,,,,,,,
175,,,,,Top 50 quality games:,Top 50:,1,12.5,-0.8,-10.4,55.4,23.9,50.0,50.0,0.0,34.8,0.0,47.4,0.0,0.0,0.0,0-0,.000,0-1,.000,1-2,.500,,,,,,,,
176,2008,Sr,6-5,Travis Lay,American,Pat,33,52.3,0.9,-2.3,99.6,18.8,46.0,51.2,9.8,15.0,7.4,20.0,0.5,0.8,52.3,54-79,.684,68-147,.463,1-4,.250,,,,,,,,
177,,,,,Conf. games:,Conf. games:,14,51.8,1.5,-2.5,106.8,19.6,48.3,51.3,14.7,15.3,8.7,15.9,0.4,0.2,80.0,27-48,.563,29-59,.492,0-1,.000,,,,,,,,
178,,,,,Top 100 quality games:,Top 100:,4,43.8,-1.2,-4.8,61.5,17.4,25.0,31.6,8.2,13.7,3.2,30.4,0.0,2.6,18.8,3-3,1.000,4-16,.250,0-0,.000,,,,,,,,
179,,,,,Top 50 quality games:,Top 50:,4,43.8,-1.2,-4.8,61.5,17.4,25.0,31.6,8.2,13.7,3.2,30.4,0.0,2.6,18.8,3-3,1.000,4-16,.250,0-0,.000,,,,,,,,
180,2008,Jr,6-9,Cornelio Guibunda,American,Pat,33,34.1,0.7,0.3,112.4,12.2,58.9,62.2,10.2,21.8,5.9,23.6,9.6,1.2,55.4,22-31,.710,33-56,.589,0-0,.000,,,,,,,,
181,,,,,Conf. games:,Conf. games:,14,44.3,2.2,3.5,133.8,12.8,66.7,71.7,11.9,23.6,7.2,18.2,10.4,1.0,69.7,19-23,.826,22-33,.667,0-0,.000,,,,,,,,
182,,,,,Top 100 quality games:,Top 100:,4,28.8,1.0,4.2,111.9,13.3,55.6,55.6,15.0,32.7,10.9,20.1,14.3,0.0,0.0,0-0,.000,5-9,.556,0-0,.000,,,,,,,,
183,,,,,Top 50 quality games:,Top 50:,4,28.8,1.0,4.2,111.9,13.3,55.6,55.6,15.0,32.7,10.9,20.1,14.3,0.0,0.0,0-0,.000,5-9,.556,0-0,.000,,,,,,,,
184,2008,Jr,6-9,Constantin Motnii,American,Pat,12,12.4,0.5,-3.3,96.0,21.1,51.7,61.0,9.1,15.2,7.0,31.8,1.5,0.4,93.1,21-27,.778,15-29,.517,0-0,.000,,,,,,,,
185,,,,,Top 100 quality games:,Top 100:,2,12.5,-1.1,-11.1,52.5,16.6,100.0,100.0,5.8,0.0,0.0,74.2,6.6,0.0,0.0,0-0,.000,2-2,1.000,0-0,.000,,,,,,,,
186,,,,,Top 50 quality games:,Top 50:,2,12.5,-1.1,-11.1,52.5,16.6,100.0,100.0,5.8,0.0,0.0,74.2,6.6,0.0,0.0,0-0,.000,2-2,1.000,0-0,.000,,,,,,,,
187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,2008,Sr,6-0,Romone Penny,American,Pat,21,5.7,-0.2,-1.0,82.2,11.0,56.3,58.4,1.8,6.6,5.6,39.3,0.0,4.3,37.5,2-3,.667,3-6,.500,1-2,.500,,,,,,,,
189,,,,,Conf. games:,Conf. games:,9,7.1,-0.1,2.3,83.7,14.7,50.0,58.8,3.7,8.8,10.3,43.8,0.0,6.5,40.0,2-2,1.000,1-3,.333,1-2,.500,,,,,,,,
190,,,,,Top 100 quality games:,Top 100:,3,3.1,-0.5,-18.1,0.0,12.3,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0-0,.000,0-0,.000,0-0,.000,,,,,,,,
191,,,,,Top 50 quality games:,Top 50:,3,3.1,-0.5,-18.1,0.0,12.3,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0-0,.000,0-0,.000,0-0,.000,,,,,,,,
192,2008,Sr,6-8,Donte Minter,Appalachian St.,SC,29,60.9,3.5,6.8,116.7,26.6,59.6,62.6,7.6,19.0,17.8,16.6,6.5,2.2,45.2,90-123,.732,162-272,.596,0-0,.000,,,,,,,,
193,,,,,Conf. games:,Conf. games:,19,60.0,4.3,9.0,126.0,25.7,64.7,67.9,7.6,20.7,14.7,14.6,6.0,2.4,56.5,73-96,.760,110-170,.647,0-0,.000,,,,,,,,
194,,,,,Top 100 quality games:,Top 100:,5,72.5,4.8,8.4,114.4,26.0,62.0,64.8,7.0,20.9,12.8,17.3,6.9,1.2,46.0,17-23,.739,31-50,.620,0-0,.000,,,,,,,,
195,,,,,Top 50 quality games:,Top 50:,3,70.8,5.9,11.2,119.7,28.0,67.9,68.3,10.9,21.4,19.2,18.3,8.8,0.7,53.6,10-15,.667,19-28,.679,0-0,.000,,,,,,,,
196,2008,Sr,6-7,Jeremy Clayton,Appalachian St.,SC,30,72.5,1.6,2.8,103.5,18.8,56.8,57.8,10.2,20.5,13.8,25.1,8.6,2.1,47.6,52-88,.591,105-180,.583,0-5,.000,,,,,,,,
197,,,,,Conf. games:,Conf. games:,20,72.5,1.9,3.1,106.7,18.8,54.6,57.0,11.2,22.0,17.1,24.7,9.2,2.2,45.4,35-54,.648,65-116,.560,0-3,.000,,,,,,,,
198,,,,,Top 100 quality games:,Top 100:,5,67.5,-1.7,-3.5,64.8,17.4,42.9,46.8,5.0,12.5,14.9,48.0,3.7,2.6,78.6,6-11,.545,6-14,.429,0-0,.000,,,,,,,,
199,,,,,Top 50 quality games:,Top 50:,3,64.2,-0.7,-2.2,75.2,15.4,57.1,62.9,4.8,10.5,16.8,52.6,3.7,2.4,28.6,2-2,1.000,4-7,.571,0-0,.000,,,,,,,,
200,2008,Sr,6-8,Doug McLaughlin-Williams,Appalachian St.,SC,28,38.8,0.3,-1.8,97.8,15.0,54.6,54.4,4.4,11.4,9.0,24.4,0.4,1.4,24.7,12-24,.500,11-20,.550,28-77,.364,,,,,,,,
201,,,,,Conf. games:,Conf. games:,19,35.5,0.5,-2.1,106.0,13.5,54.3,55.3,4.0,11.2,7.8,18.7,0.4,1.1,22.4,8-13,.615,9-14,.643,15-44,.341,,,,,,,,
202,,,,,Top 100 quality games:,Top 100:,5,39.0,-0.1,-2.9,81.8,16.4,66.7,69.5,0.0,15.8,12.5,46.3,0.0,0.8,16.7,2-2,1.000,2-2,1.000,4-10,.400,,,,,,,,
203,,,,,Top 50 quality games:,Top 50:,3,45.0,-0.3,-4.5,74.8,17.9,68.8,72.6,0.0,11.2,7.2,51.7,0.0,1.1,25.0,2-2,1.000,1-1,1.000,3-7,.429,,,,,,,,
204,2008,Sr,6-7,Davis Bowne,Appalachian St.,SC,30,39.8,-0.6,-6.3,81.4,14.5,41.3,41.2,8.0,14.7,11.5,29.8,1.3,0.9,34.7,10-26,.385,31-75,.413,0-0,.000,,,,,,,,
205,,,,,Conf. games:,Conf. games:,20,43.2,-0.7,-7.6,79.6,14.8,41.8,40.9,9.1,14.5,9.3,30.5,1.2,0.9,32.7,6-18,.333,23-55,.418,0-0,.000,,,,,,,,
206,,,,,Top 100 quality games:,Top 100:,5,38.0,-0.8,-7.6,68.1,17.1,41.7,37.2,11.1,10.3,12.6,36.5,0.0,0.8,25.0,0-3,.000,5-12,.417,0-0,.000,,,,,,,,
207,,,,,Top 50 quality games:,Top 50:,3,37.5,-0.8,-4.8,71.4,12.1,50.0,46.3,0.0,13.4,8.5,34.4,0.0,0.0,16.7,0-1,.000,3-6,.500,0-0,.000,,,,,,,,
208,2008,Sr,6-7,Jay McMillan,Appalachian St.,SC,9,1.2,0.0,-0.3,84.5,29.3,50.0,50.4,18.2,38.1,0.0,28.8,0.0,4.2,40.0,1-2,.500,1-2,.500,1-3,.333,,,,,,,,
209,,,,,Conf. games:,Conf. games:,6,1.4,-0.0,-7.4,72.4,28.8,50.0,50.6,11.5,50.0,0.0,38.1,0.0,0.0,66.7,1-2,.500,0-0,.000,1-3,.333,,,,,,,,
210,,,,,Top 100 quality games:,Top 100:,1,0.5,-0.3,-58.7,0.0,20.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0-0,.000,0-0,.000,0-0,.000,,,,,,,,
211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,2008,Fr,6-3,Jerryd Bayless,Arizona,P12,29,77.8,6.1,7.6,113.2,28.8,53.9,61.3,1.6,7.5,24.9,17.7,0.3,1.7,57.8,179-214,.836,111-228,.487,59-142,.415,,,,,,,,
213,,,,,Conf. games:,Conf. games:,15,75.7,6.8,8.3,114.2,29.5,54.4,61.8,1.7,6.4,24.9,16.6,0.4,1.9,62.1,100-121,.826,58-113,.513,32-82,.390,,,,,,,,
214,,,,,Top 100 quality games:,Top 100:,21,79.9,6.7,7.4,112.7,29.0,52.4,61.0,1.9,7.0,25.6,17.6,0.3,1.6,62.2,144-168,.857,80-171,.468,41-99,.414,,,,,,,,
215,,,,,Top 50 quality games:,Top 50:,18,82.5,5.7,5.2,106.1,28.4,46.4,56.5,2.1,7.2,24.1,18.2,0.1,1.5,64.6,122-144,.847,66-149,.443,25-74,.338,,,,,,,,
216,2008,Sr,6-7,Bret Brielmaier,Arizona,P12,20,22.6,2.1,2.1,140.8,8.9,71.4,69.2,9.0,15.8,6.9,9.2,0.7,0.8,37.1,7-13,.538,25-35,.714,0-0,.000,,,,,,,,
217,,,,,Conf. games:,Conf. games:,7,12.8,1.2,-1.3,123.4,9.7,66.7,60.6,7.2,14.0,4.3,6.9,0.0,0.0,50.0,2-6,.333,8-12,.667,0-0,.000,,,,,,,,
218,,,,,Top 100 quality games:,Top 100:,11,15.1,1.4,1.7,123.1,10.3,66.7,64.3,10.0,12.9,6.7,16.4,0.0,1.3,73.3,6-11,.545,10-15,.667,0-0,.000,,,,,,,,
219,,,,,Top 50 quality games:,Top 50:,10,16.3,1.8,2.6,133.0,9.5,69.2,69.5,9.9,13.1,6.0,14.8,0.0,1.4,69.2,6-9,.667,9-13,.692,0-0,.000,,,,,,,,
220,2008,Sr,6-4,Jawann McClellan,Arizona,P12,33,87.0,1.9,1.5,101.4,15.1,49.5,53.9,2.7,9.7,14.2,21.4,1.8,1.1,35.8,59-78,.756,60-136,.441,32-82,.390,,,,,,,,
221,,,,,Conf. games:,Conf. games:,18,91.9,2.4,1.5,105.4,14.5,50.0,54.8,2.4,9.6,14.3,18.9,1.4,1.0,33.9,33-41,.805,29-76,.382,21-45,.467,,,,,,,,
222,,,,,Top 100 quality games:,Top 100:,24,89.7,1.7,1.3,98.8,14.2,51.3,55.0,2.0,9.2,12.9,23.0,1.6,1.1,30.3,36-47,.766,39-92,.424,27-63,.429,,,,,,,,
223,,,,,Top 50 quality games:,Top 50:,20,89.2,1.5,1.6,95.3,14.6,53.0,55.9,1.4,9.6,11.3,25.1,1.5,1.3,28.4,28-38,.737,35-79,.443,24-55,.436,,,,,,,,
224,2008,Sr,6-3,Daniel Dillon,Arizona,P12,29,29.3,0.6,-0.8,106.8,10.0,44.2,50.9,2.8,7.0,15.6,22.0,0.3,1.4,34.9,13-15,.867,4-17,.235,10-26,.385,,,,,,,,
225,,,,,Conf. games:,Conf. games:,15,32.7,0.4,-1.8,102.8,9.3,39.6,44.4,2.8,7.2,18.1,22.7,0.4,0.5,16.7,4-4,1.000,2-9,.222,5-15,.333,,,,,,,,
226,,,,,Top 100 quality games:,Top 100:,20,24.9,0.1,-2.1,96.5,8.1,36.8,43.1,2.2,6.2,17.2,28.3,0.4,0.8,21.1,4-4,1.000,1-5,.200,4-14,.286,,,,,,,,
227,,,,,Top 50 quality games:,Top 50:,16,19.1,0.3,-1.6,104.2,8.0,42.3,46.6,3.4,6.4,16.6,24.9,0.0,0.4,15.4,2-2,1.000,1-5,.200,3-8,.375,,,,,,,,
228,2008,Sr,6-11,Kirk Walters,Arizona,P12,21,11.4,-0.5,-0.9,67.8,11.3,44.4,38.0,6.3,16.5,0.0,24.9,7.2,1.2,66.7,2-12,.167,8-18,.444,0-0,.000,,,,,,,,
229,,,,,Conf. games:,Conf. games:,13,10.2,0.0,-0.3,93.9,9.0,66.7,50.8,9.1,15.9,0.0,18.7,5.5,0.9,100.0,1-6,.167,4-6,.667,0-0,.000,,,,,,,,
230,,,,,Top 100 quality games:,Top 100:,17,12.5,-0.7,-1.7,61.2,11.4,41.7,33.9,6.6,13.4,0.0,26.8,7.3,1.0,100.0,2-12,.167,5-12,.417,0-0,.000,,,,,,,,
231,,,,,Top 50 quality games:,Top 50:,14,12.9,-0.9,-3.2,52.0,11.3,36.4,28.6,5.0,10.6,0.0,26.1,6.6,0.6,90.9,1-10,.100,4-11,.364,0-0,.000,,,,,,,,
232,2008,Jr,6-9,Mohamed Tangara,Arizona,P12,6,1.0,-0.6,-21.1,15.8,18.4,0.0,0.0,9.7,0.0,0.0,47.7,7.1,0.0,50.0,0-1,.000,0-1,.000,0-1,.000,,,,,,,,
233,,,,,Conf. games:,Conf. games:,2,0.6,-0.6,-12.2,0.0,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0-1,.000,0-0,.000,0-0,.000,,,,,,,,
234,,,,,Top 100 quality games:,Top 100:,1,0.1,-0.3,-7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0-0,.000,0-0,.000,0-0,.000,,,,,,,,
235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,2008,Sr,6-4,Antwi Atuahene,Arizona St.,P12,28,14.0,0.3,3.1,101.5,15.7,53.4,58.4,4.4,17.4,12.8,25.6,0.0,5.0,69.0,14-20,.700,11-25,.440,3-4,.750,,,,,,,,
237,,,,,Conf. games:,Conf. games:,18,15.1,0.3,1.3,96.5,16.0,50.0,55.4,4.9,20.8,19.2,28.3,0.0,4.0,62.5,7-10,.700,5-13,.385,2-3,.667,,,,,,,,
238,,,,,Top 100 quality games:,Top 100:,19,14.2,0.1,1.6,90.3,15.3,50.0,52.5,4.1,20.6,14.8,28.2,0.0,4.8,50.0,6-10,.600,7-17,.412,2-3,.667,,,,,,,,
239,,,,,Top 50 quality games:,Top 50:,15,15.6,0.2,1.4,90.3,16.4,41.7,48.2,4.0,18.4,18.5,25.5,0.0,4.8,44.4,6-8,.750,6-16,.375,1-2,.500,,,,,,,,
240,2008,Sr,6-3,Larry Williams,Arkansas Pine Bluff,SWAC,29,65.6,1.7,-1.2,100.5,26.9,48.3,51.0,3.6,9.7,23.1,15.0,0.1,1.9,24.5,55-78,.705,88-177,.497,44-142,.310,,,,,,,,
241,,,,,Conf. games:,Conf. games:,18,79.0,2.2,-1.2,108.2,23.2,52.8,55.5,2.0,7.9,19.7,14.3,0.2,1.9,25.3,37-50,.740,61-112,.545,29-86,.337,,,,,,,,
242,,,,,Top 100 quality games:,Top 100:,3,51.7,1.7,1.7,90.7,31.4,45.6,47.2,8.8,15.1,54.7,19.7,0.0,0.9,5.9,2-2,1.000,8-18,.444,5-16,.313,,,,,,,,
243,,,,,Top 50 quality games:,Top 50:,2,38.8,2.3,4.0,98.9,37.9,47.5,50.1,13.9,17.0,70.3,19.4,0.0,0.0,10.0,2-2,1.000,5-10,.500,3-10,.300,,,,,,,,
244,2008,Sr,6-7,William Byrd,Arkansas Pine Bluff,SWAC,29,80.1,0.6,0.4,91.0,22.9,47.5,49.8,5.0,19.4,11.1,20.4,7.8,2.2,31.3,58-94,.617,117-242,.483,17-58,.293,,,,,,,,
245,,,,,Conf. games:,Conf. games:,18,84.3,1.1,1.5,96.7,23.9,49.8,52.1,5.5,20.9,9.3,18.2,8.1,2.7,27.7,38-57,.667,83-166,.500,13-40,.325,,,,,,,,
246,,,,,Top 100 quality games:,Top 100:,3,63.3,-3.1,-5.8,47.0,20.1,31.3,32.1,1.2,23.3,12.9,39.5,2.7,1.4,56.3,3-9,.333,5-16,.313,0-0,.000,,,,,,,,
247,,,,,Top 50 quality games:,Top 50:,2,51.3,-4.3,-8.8,23.5,17.2,0.0,11.9,2.1,23.1,10.0,48.5,2.6,1.4,42.9,2-3,.667,0-7,.000,0-0,.000,,,,,,,,
248,2008,Sr,6-2,Marcelle Goins,Arkansas Pine Bluff,SWAC,28,62.7,-0.3,-7.4,82.8,23.2,36.1,41.4,2.8,7.6,17.4,19.3,0.1,0.9,40.3,61-93,.656,34-132,.258,33-99,.333,,,,,,,,
249,,,,,Conf. games:,Conf. games:,18,66.2,-0.6,-8.4,82.4,22.0,33.0,39.4,2.2,7.3,19.8,18.6,0.0,1.1,46.2,40-61,.656,18-71,.254,17-61,.279,,,,,,,,
