,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
3287,,,,,Top 50 quality games:,Top 50:,4,1.0,-0.5,-8.0,0.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0-0,.000,0-1,.000,0-0,.000,,,,,,,,
3288,2009,Sr,6-0,J.B. Tanner,North Carolina,ACC,20,2.7,0.1,-1.3,92.0,18.3,40.6,39.1,5.4,9.9,3.8,7.2,0.0,1.3,25.0,1-4,.250,2-4,.500,3-12,.250,,,,,,,,
3289,,,,,Conf. games:,Conf. games:,4,0.9,0.3,16.2,130.5,18.7,50.0,50.0,17.4,0.0,0.0,0.0,0.0,8.9,0.0,0-0,.000,0-0,.000,1-3,.333,,,,,,,,
3290,,,,,Top 100 quality games:,Top 100:,8,1.0,-0.0,-5.2,78.3,15.4,25.0,25.0,0.0,10.1,15.5,0.0,0.0,0.0,0.0,0-0,.000,1-2,.500,0-2,.000,,,,,,,,
3291,,,,,Top 50 quality games:,Top 50:,6,1.3,0.1,-2.3,97.3,15.2,33.3,33.3,0.0,12.8,20.5,0.0,0.0,0.0,0.0,0-0,.000,1-2,.500,0-1,.000,,,,,,,,
3292,2009,Sr,6-10,Ben McCauley,North Carolina St.,ACC,30,73.4,3.9,6.0,116.4,21.7,53.8,58.2,10.6,19.9,13.9,15.5,1.5,1.9,56.1,101-142,.711,136-253,.538,0-0,.000,,,,,,,,
3293,,,,,Conf. games:,Conf. games:,16,76.9,3.8,3.0,110.8,20.4,47.3,54.2,10.3,18.4,16.1,17.2,1.6,1.1,52.7,53-68,.779,61-129,.473,0-0,.000,,,,,,,,
3294,,,,,Top 100 quality games:,Top 100:,18,76.0,3.6,3.3,110.7,20.0,49.3,55.5,9.3,17.8,13.0,17.2,1.4,1.3,51.4,56-73,.767,70-142,.493,0-0,.000,,,,,,,,
3295,,,,,Top 50 quality games:,Top 50:,10,73.5,2.8,2.0,105.2,19.2,44.2,49.1,8.7,16.1,15.4,16.0,1.2,1.4,40.3,22-31,.710,34-77,.442,0-0,.000,,,,,,,,
3296,2009,Jr,6-9,Brandon Costner,North Carolina St.,ACC,30,69.9,3.1,4.0,105.6,25.8,53.5,57.6,7.2,17.4,17.4,23.0,3.3,1.4,42.0,90-121,.744,91-169,.538,42-119,.353,,,,,,,,
3297,,,,,Conf. games:,Conf. games:,16,72.7,2.3,1.5,95.5,23.5,50.3,53.9,4.5,15.1,13.7,24.7,3.3,1.7,32.0,36-49,.735,41-87,.471,24-66,.364,,,,,,,,
3298,,,,,Top 100 quality games:,Top 100:,18,72.5,3.4,4.0,104.2,24.3,55.7,58.7,5.1,15.5,15.4,23.2,2.7,1.8,34.3,44-60,.733,54-102,.529,29-73,.397,,,,,,,,
3299,,,,,Top 50 quality games:,Top 50:,10,73.8,4.3,7.5,111.9,24.0,63.8,66.8,4.6,17.3,16.0,25.5,3.4,2.3,27.6,23-27,.852,34-60,.567,19-38,.500,,,,,,,,
3300,2009,Sr,6-6,Courtney Fells,North Carolina St.,ACC,27,65.8,2.6,4.1,109.2,18.3,55.3,58.0,2.4,11.2,10.1,18.9,2.5,2.1,17.3,36-42,.857,70-135,.519,43-108,.398,,,,,,,,
3301,,,,,Conf. games:,Conf. games:,15,70.5,2.8,4.6,104.9,19.0,53.1,55.9,1.9,10.7,10.7,18.1,2.4,2.7,17.9,22-26,.846,38-74,.514,26-71,.366,,,,,,,,
3302,,,,,Top 100 quality games:,Top 100:,17,70.8,2.5,3.6,102.2,19.1,52.7,54.7,3.0,9.9,8.8,19.3,2.7,2.4,12.1,17-20,.850,45-89,.506,28-76,.368,,,,,,,,
3303,,,,,Top 50 quality games:,Top 50:,9,67.8,2.2,4.9,101.5,18.0,51.7,52.0,1.8,11.2,8.4,16.1,4.0,2.9,8.0,4-7,.571,26-48,.542,13-40,.325,,,,,,,,
3304,2009,Jr,6-5,Trevor Ferguson,North Carolina St.,ACC,19,34.3,1.2,0.8,109.1,13.3,52.8,54.1,1.5,8.0,13.1,18.3,0.7,1.3,14.4,9-13,.692,13-25,.520,23-65,.354,,,,,,,,
3305,,,,,Conf. games:,Conf. games:,9,23.2,0.2,-2.3,90.8,13.2,42.4,43.8,1.7,7.0,9.5,17.6,0.0,0.4,15.2,3-5,.600,5-13,.385,6-20,.300,,,,,,,,
3306,,,,,Top 100 quality games:,Top 100:,10,25.2,-0.3,-2.9,81.7,13.8,36.5,40.6,1.4,7.8,11.6,25.8,0.5,1.0,13.5,5-5,1.000,6-15,.400,5-22,.227,,,,,,,,
3307,,,,,Top 50 quality games:,Top 50:,6,36.0,-0.9,-3.7,76.1,13.7,33.9,34.9,1.7,5.9,12.3,24.4,0.6,0.8,3.2,1-1,1.000,6-12,.500,3-19,.158,,,,,,,,
3308,2009,Sr,6-5,Simon Harris,North Carolina St.,ACC,19,18.4,-0.2,-3.9,95.1,8.2,45.2,48.4,6.9,12.9,3.8,26.3,1.3,0.8,38.1,5-8,.625,8-16,.500,1-5,.200,,,,,,,,
3309,,,,,Conf. games:,Conf. games:,5,3.8,-0.2,-5.8,88.9,3.0,0.0,0.0,5.1,4.7,6.4,79.0,0.0,2.4,0.0,0-0,.000,0-0,.000,0-0,.000,,,,,,,,
3310,,,,,Top 100 quality games:,Top 100:,8,10.4,-1.6,-4.7,45.3,6.4,0.0,12.7,6.8,11.0,2.1,49.3,1.2,0.8,66.7,1-2,.500,0-2,.000,0-1,.000,,,,,,,,
3311,,,,,Top 50 quality games:,Top 50:,4,10.3,-1.5,-3.2,50.2,7.2,0.0,16.9,9.0,11.9,0.0,41.0,2.2,0.0,100.0,1-2,.500,0-2,.000,0-0,.000,,,,,,,,
3312,2009,Sr,5-11,Ben Woodside,North Dakota St.,Sum,31,86.5,6.3,8.7,118.1,33.3,52.5,59.8,1.0,10.1,36.6,16.6,0.4,2.5,54.3,217-260,.835,157-328,.479,63-151,.417,,,,,,,,
3313,,,,,Conf. games:,Conf. games:,18,86.4,5.7,8.9,118.3,31.9,52.6,59.5,1.2,9.4,34.0,15.7,0.6,2.7,47.1,111-129,.860,90-188,.479,36-86,.419,,,,,,,,
3314,,,,,Top 100 quality games:,Top 100:,5,91.0,6.4,6.1,106.8,33.7,47.6,53.9,1.8,8.3,39.9,16.8,1.0,2.2,42.4,29-36,.806,30-65,.462,7-20,.350,,,,,,,,
3315,,,,,Top 50 quality games:,Top 50:,3,91.7,6.8,5.5,104.6,34.0,54.9,57.2,2.0,2.6,42.0,20.0,0.0,2.6,31.4,11-16,.688,19-37,.514,6-14,.429,,,,,,,,
3316,2009,Sr,6-6,Brett Winkelman,North Dakota St.,Sum,31,82.3,4.6,6.8,117.6,25.8,53.8,58.6,8.1,20.2,10.5,12.9,1.0,2.6,36.8,125-153,.817,164-313,.524,40-103,.388,,,,,,,,
3317,,,,,Conf. games:,Conf. games:,18,82.3,4.7,8.1,118.9,27.1,53.9,59.5,8.6,20.4,10.8,12.8,1.3,2.7,38.8,81-95,.853,96-183,.525,24-62,.387,,,,,,,,
3318,,,,,Top 100 quality games:,Top 100:,5,87.0,5.9,8.5,113.8,27.1,56.1,58.4,8.6,22.2,8.0,12.2,0.5,2.6,37.8,19-28,.679,22-50,.440,13-24,.542,,,,,,,,
3319,,,,,Top 50 quality games:,Top 50:,3,86.7,4.2,3.0,98.3,26.3,46.5,49.3,8.5,26.4,8.5,12.6,0.0,2.2,27.9,8-12,.667,11-30,.367,6-13,.462,,,,,,,,
3320,2009,Sr,6-4,Mike Nelson,North Dakota St.,Sum,31,78.1,3.0,2.7,117.8,17.7,57.5,58.4,3.3,13.1,14.5,13.8,0.6,1.4,20.4,37-58,.638,83-145,.572,54-140,.386,,,,,,,,
3321,,,,,Conf. games:,Conf. games:,18,79.0,2.2,1.8,112.7,17.0,55.2,55.4,2.3,12.8,14.5,13.4,0.7,1.3,24.0,20-37,.541,46-78,.590,26-76,.342,,,,,,,,
3322,,,,,Top 100 quality games:,Top 100:,5,81.0,2.5,1.8,108.6,14.0,50.0,51.3,2.0,15.3,11.6,10.1,0.6,1.4,15.0,4-6,.667,8-18,.444,8-22,.364,,,,,,,,
3323,,,,,Top 50 quality games:,Top 50:,3,80.8,4.8,5.5,120.5,15.8,60.0,60.7,1.1,19.4,10.9,7.5,0.9,1.2,3.3,1-1,1.000,6-11,.545,8-19,.421,,,,,,,,
3324,2009,Sr,6-10,Lucas Moormann,North Dakota St.,Sum,31,50.2,0.9,-0.4,111.2,12.6,53.5,52.2,10.3,13.9,5.1,14.0,2.6,2.5,26.1,12-30,.400,60-110,.545,1-5,.200,,,,,,,,
3325,,,,,Conf. games:,Conf. games:,18,54.2,1.0,0.7,113.2,12.6,52.1,50.9,11.5,13.9,5.2,12.0,3.4,2.3,22.2,6-16,.375,36-69,.522,1-3,.333,,,,,,,,
3326,,,,,Top 100 quality games:,Top 100:,5,50.0,-1.7,-5.0,60.9,14.7,31.6,30.4,7.5,11.0,1.8,27.4,1.9,4.0,26.3,1-5,.200,6-19,.316,0-0,.000,,,,,,,,
3327,,,,,Top 50 quality games:,Top 50:,3,45.0,-1.5,-4.8,59.1,14.1,27.3,29.3,4.1,8.0,3.3,22.7,1.7,4.2,18.2,1-2,.500,3-11,.273,0-0,.000,,,,,,,,
3328,2009,Sr,6-6,Lorenzo Riley,North Dakota St.,Sum,10,2.5,-0.2,-7.9,71.2,18.7,42.9,50.3,3.9,18.8,0.0,39.3,8.9,0.0,28.6,2-2,1.000,3-7,.429,0-0,.000,,,,,,,,
3329,,,,,Conf. games:,Conf. games:,6,2.5,-0.3,-9.9,57.4,18.5,40.0,40.0,0.0,13.0,0.0,35.9,10.7,0.0,0.0,0-0,.000,2-5,.400,0-0,.000,,,,,,,,
3330,,,,,Top 100 quality games:,Top 100:,1,0.5,-0.3,-7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0-0,.000,0-0,.000,0-0,.000,,,,,,,,
3331,,,,,Top 50 quality games:,Top 50:,1,0.8,-0.3,-7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0-0,.000,0-0,.000,0-0,.000,,,,,,,,
3332,2009,Sr,6-0,Cortez Riley,North Florida,ASun,29,75.4,-0.0,-5.9,78.5,28.1,39.1,41.4,2.6,14.5,32.5,24.1,0.5,2.1,34.1,56-106,.528,96-257,.374,17-54,.315,,,,,,,,
3333,,,,,Conf. games:,Conf. games:,20,76.0,0.2,-5.0,81.1,27.9,40.4,42.3,3.0,14.8,33.9,25.7,0.8,2.5,34.8,36-71,.507,60-159,.377,15-45,.333,,,,,,,,
3334,,,,,Top 100 quality games:,Top 100:,4,55.0,-2.1,-14.5,49.3,30.5,27.1,28.5,0.0,15.5,31.7,31.0,0.0,0.7,11.4,2-4,.500,8-30,.267,1-5,.200,,,,,,,,
3335,,,,,Top 50 quality games:,Top 50:,3,51.7,-2.5,-16.4,42.7,32.5,24.0,26.0,0.0,16.4,31.8,32.9,0.0,1.0,16.0,2-4,.500,6-24,.250,0-1,.000,,,,,,,,
3336,2009,So,6-2,Ashton Jones,North Florida,ASun,23,14.3,-0.3,-4.5,86.6,9.9,50.0,49.4,8.8,15.2,0.0,25.7,2.1,2.2,50.0,4-9,.444,9-18,.500,0-0,.000,,,,,,,,
3337,,,,,Conf. games:,Conf. games:,19,13.2,-0.3,-7.7,82.0,11.3,50.0,49.0,10.9,21.6,0.0,30.8,1.1,1.2,90.0,4-9,.444,5-10,.500,0-0,.000,,,,,,,,
3338,,,,,Top 100 quality games:,Top 100:,2,25.6,-3.2,-3.2,51.1,4.9,33.3,33.3,0.0,2.8,0.0,29.6,4.8,1.5,0.0,0-0,.000,1-3,.333,0-0,.000,,,,,,,,
3339,,,,,Top 50 quality games:,Top 50:,2,34.2,-3.2,-3.2,50.7,5.0,33.3,33.3,0.0,2.8,0.0,29.5,4.9,1.5,0.0,0-0,.000,1-3,.333,0-0,.000,,,,,,,,
3340,2009,Fr,6-0,Jordan Fair,North Florida,ASun,23,14.7,-0.8,-8.7,55.2,19.7,33.9,37.8,1.3,13.3,17.4,45.0,0.0,3.6,32.3,6-10,.600,3-13,.231,5-18,.278,,,,,,,,
3341,,,,,Conf. games:,Conf. games:,19,16.6,-0.7,-8.0,58.6,18.1,34.8,36.8,1.7,13.5,17.8,43.3,0.0,3.7,26.1,3-6,.500,2-8,.250,4-15,.267,,,,,,,,
3342,,,,,Top 100 quality games:,Top 100:,4,28.8,-0.5,-8.4,63.6,24.3,45.5,50.4,0.0,12.3,12.9,42.6,0.0,2.6,36.4,3-4,.750,2-7,.286,2-4,.500,,,,,,,,
3343,,,,,Top 50 quality games:,Top 50:,3,30.8,-1.1,-9.7,52.3,23.2,31.3,40.4,0.0,12.2,9.1,42.1,0.0,3.3,50.0,3-4,.750,1-5,.200,1-3,.333,,,,,,,,
3344,2009,Fr,6-2,Cameron Lovelace,North Florida,ASun,29,38.6,-0.8,-7.8,72.6,18.0,35.3,36.5,1.7,5.3,9.1,18.7,0.5,0.8,5.9,6-8,.750,9-50,.180,26-86,.302,,,,,,,,
3345,,,,,Conf. games:,Conf. games:,20,32.9,-0.5,-7.7,76.9,17.7,36.4,37.0,1.3,7.3,10.6,17.1,0.9,0.5,3.7,2-3,.667,7-31,.226,15-50,.300,,,,,,,,
3346,,,,,Top 100 quality games:,Top 100:,4,50.0,-0.7,-6.9,70.7,19.1,37.0,37.0,1.3,2.8,7.4,15.6,0.0,0.7,0.0,0-0,.000,1-9,.111,6-18,.333,,,,,,,,
3347,,,,,Top 50 quality games:,Top 50:,3,43.3,-1.2,-8.3,59.5,21.3,33.3,33.3,0.0,2.2,14.1,21.7,0.0,1.2,0.0,0-0,.000,0-7,.000,4-11,.364,,,,,,,,
3348,2009,So,6-6,DeVon Jones,North Florida,ASun,5,3.9,-0.5,-11.1,64.9,26.1,27.3,40.5,12.3,18.3,0.0,35.5,0.0,4.0,72.7,6-8,.750,3-11,.273,0-0,.000,,,,,,,,
3349,,,,,Conf. games:,Conf. games:,2,0.5,-0.3,-22.8,36.9,18.8,0.0,0.0,28.8,60.3,0.0,82.1,0.0,0.0,0.0,0-0,.000,0-0,.000,0-0,.000,,,,,,,,
3350,,,,,Top 100 quality games:,Top 100:,1,10.6,0.1,11.6,75.3,26.2,28.6,33.7,5.9,13.4,0.0,0.0,0.0,10.5,57.1,2-4,.500,2-7,.286,0-0,.000,,,,,,,,
3351,,,,,Top 50 quality games:,Top 50:,1,14.2,0.0,11.6,74.3,26.5,28.6,33.7,6.0,13.3,0.0,0.0,0.0,10.7,57.1,2-4,.500,2-7,.286,0-0,.000,,,,,,,,
3352,2009,Sr,6-1,Ian Gibson,North Florida,ASun,8,9.0,-3.3,-7.3,17.3,7.6,9.1,8.4,0.0,3.4,1.9,30.7,3.3,4.7,18.2,0-2,.000,1-11,.091,0-0,.000,,,,,,,,
3353,,,,,Conf. games:,Conf. games:,2,4.3,-1.7,-4.7,76.2,3.8,33.3,33.3,0.0,3.4,0.0,0.0,0.0,5.3,0.0,0-0,.000,1-3,.333,0-0,.000,,,,,,,,
3354,,,,,Top 100 quality games:,Top 100:,1,8.1,-4.2,-9.1,0.0,0.0,0.0,0.0,0.0,8.7,0.0,0.0,0.0,0.0,0.0,0-0,.000,0-0,.000,0-0,.000,,,,,,,,
3355,,,,,Top 50 quality games:,Top 50:,1,10.8,-4.2,-9.1,0.0,0.0,0.0,0.0,0.0,8.7,0.0,0.0,0.0,0.0,0.0,0-0,.000,0-0,.000,0-0,.000,,,,,,,,
3356,2009,Fr,6-4,Tyler Auerbacher,North Florida,ASun,14,8.5,-0.6,-9.1,61.5,18.1,28.8,29.5,2.3,3.6,2.3,13.5,0.0,1.8,6.1,1-2,.500,5-11,.455,3-22,.136,,,,,,,,
3357,,,,,Conf. games:,Conf. games:,8,6.0,-0.4,-12.5,63.9,23.4,33.3,34.3,4.8,5.0,0.0,22.0,0.0,1.3,11.1,1-2,.500,3-6,.500,2-12,.167,,,,,,,,
3358,,,,,Top 100 quality games:,Top 100:,4,19.4,-0.9,-6.6,54.0,13.9,22.2,22.2,0.0,3.7,8.9,0.0,0.0,1.9,0.0,0-0,.000,2-3,.667,0-6,.000,,,,,,,,
3359,,,,,Top 50 quality games:,Top 50:,3,22.5,-0.8,-5.3,59.3,14.5,25.0,25.0,0.0,4.2,13.4,0.0,0.0,2.2,0.0,0-0,.000,2-3,.667,0-5,.000,,,,,,,,
3360,2009,Sr,6-4,Adam McCoy,North Texas,SB,30,31.9,1.9,7.7,121.3,25.2,58.4,61.8,3.6,10.3,10.5,12.3,0.2,2.0,28.1,43-52,.827,33-66,.500,50-119,.420,,,,,,,,
3361,,,,,Conf. games:,Conf. games:,17,33.6,2.5,10.0,126.4,27.2,59.7,63.6,3.6,9.7,9.5,10.2,0.4,2.1,28.2,31-35,.886,26-42,.619,32-82,.390,,,,,,,,
3362,,,,,Top 100 quality games:,Top 100:,5,31.5,2.4,12.9,133.4,21.4,66.1,68.6,3.0,11.0,0.0,8.3,0.0,2.7,25.0,6-7,.857,5-10,.500,9-18,.500,,,,,,,,
3363,,,,,Top 50 quality games:,Top 50:,1,30.0,3.2,19.2,161.1,16.6,80.0,75.6,6.1,29.6,0.0,0.0,0.0,4.0,40.0,1-2,.500,1-2,.500,2-3,.667,,,,,,,,
3364,2009,Sr,6-2,Collin Dennis,North Texas,SB,30,47.9,0.8,-2.8,95.1,22.6,40.1,45.5,2.2,11.1,16.8,16.6,0.3,1.8,35.8,57-78,.731,41-120,.342,31-98,.316,,,,,,,,
3365,,,,,Conf. games:,Conf. games:,18,42.6,0.3,-3.2,89.3,20.8,37.3,41.2,1.4,12.3,12.5,13.1,0.3,2.0,33.6,23-37,.622,20-66,.303,14-44,.318,,,,,,,,
3366,,,,,Top 100 quality games:,Top 100:,4,46.5,1.0,-3.7,89.6,24.4,30.6,42.4,3.1,12.4,13.4,17.3,1.2,0.6,44.4,15-16,.938,5-17,.294,4-19,.211,,,,,,,,
3367,,,,,Top 50 quality games:,Top 50:,1,52.5,1.1,-5.9,91.0,23.6,22.7,36.1,3.5,12.7,9.4,9.6,0.0,0.0,54.5,5-6,.833,1-7,.143,1-4,.250,,,,,,,,
3368,2009,Sr,6-8,Harold Stewart,North Texas,SB,31,33.4,-0.1,-5.3,93.0,13.8,36.8,44.8,9.9,14.8,4.3,21.4,2.3,1.1,69.1,31-47,.660,25-68,.368,0-0,.000,,,,,,,,
3369,,,,,Conf. games:,Conf. games:,18,33.0,0.0,-4.4,94.8,13.7,37.2,43.4,9.7,17.3,6.0,18.8,2.0,1.0,48.8,14-21,.667,16-43,.372,0-0,.000,,,,,,,,
3370,,,,,Top 100 quality games:,Top 100:,5,31.5,0.1,-3.9,87.9,17.2,40.0,38.2,16.6,16.5,3.3,15.5,1.7,1.8,46.7,2-7,.286,6-15,.400,0-0,.000,,,,,,,,
3371,,,,,Top 50 quality games:,Top 50:,1,20.0,0.5,-6.6,87.6,30.7,50.0,38.5,36.4,22.2,26.3,19.3,0.0,0.0,200.0,1-4,.250,1-2,.500,0-0,.000,,,,,,,,
3372,2009,Sr,6-10,Justin Howerton,North Texas,SB,27,13.8,-0.1,-4.5,85.3,15.9,51.7,51.9,10.1,17.2,4.4,32.7,1.7,2.0,55.2,8-16,.500,15-29,.517,0-0,.000,,,,,,,,
3373,,,,,Conf. games:,Conf. games:,15,14.4,0.1,-2.0,96.8,16.6,54.5,50.5,10.6,17.1,5.6,19.5,0.9,1.6,54.5,4-12,.333,12-22,.545,0-0,.000,,,,,,,,
3374,,,,,Top 100 quality games:,Top 100:,5,16.0,-0.9,-9.9,49.3,14.5,0.0,30.6,8.9,14.5,0.0,48.2,0.0,1.8,133.3,3-4,.750,0-3,.000,0-0,.000,,,,,,,,
3375,,,,,Top 50 quality games:,Top 50:,1,30.0,-0.8,-8.3,68.2,15.0,0.0,51.3,12.1,7.4,0.0,52.7,0.0,4.0,200.0,2-2,1.000,0-1,.000,0-0,.000,,,,,,,,
3376,2009,Sr,6-8,Eugene Spates,Northeastern,CAA,32,58.6,1.6,0.7,101.5,20.4,48.6,51.3,4.7,12.6,10.9,17.1,0.8,2.4,27.4,41-60,.683,27-78,.346,53-141,.376,,,,,,,,
3377,,,,,Conf. games:,Conf. games:,18,58.5,1.4,1.3,99.5,20.3,49.1,51.8,3.7,12.7,11.8,19.7,0.6,3.0,23.9,20-28,.714,17-41,.415,27-76,.355,,,,,,,,
3378,,,,,Top 100 quality games:,Top 100:,9,61.7,3.1,3.4,111.8,21.2,53.3,56.1,5.2,9.4,15.0,15.0,0.5,2.6,17.3,11-13,.846,10-25,.400,20-50,.400,,,,,,,,
3379,,,,,Top 50 quality games:,Top 50:,3,48.3,1.8,-1.8,99.9,20.4,43.5,43.5,6.1,9.5,21.5,16.3,0.0,1.1,0.0,0-0,.000,1-6,.167,6-17,.353,,,,,,,,
3380,2009,Sr,6-6,Matt Smith,Northeastern,CAA,30,29.7,0.5,0.6,104.8,13.3,48.1,50.2,2.1,5.7,7.4,13.0,1.3,1.9,20.0,11-16,.688,4-14,.286,23-66,.348,,,,,,,,
3381,,,,,Conf. games:,Conf. games:,18,34.1,1.4,4.3,122.9,14.3,60.0,62.4,2.9,6.4,7.5,13.5,1.0,1.9,16.4,8-9,.889,3-8,.375,20-47,.426,,,,,,,,
3382,,,,,Top 100 quality games:,Top 100:,8,29.4,0.5,-0.1,96.1,15.1,35.0,45.3,4.8,8.6,11.8,20.1,0.0,2.4,45.0,8-9,.889,1-5,.200,4-15,.267,,,,,,,,
3383,,,,,Top 50 quality games:,Top 50:,3,23.3,1.8,6.2,137.1,13.5,66.7,71.9,4.2,9.9,10.7,16.9,0.0,0.0,33.3,2-2,1.000,1-1,1.000,2-5,.400,,,,,,,,
3384,2009,Sr,6-8,Chris Alvarez,Northeastern,CAA,28,40.2,-0.3,-1.6,85.7,14.1,42.0,48.4,8.2,14.7,11.5,33.4,2.8,3.3,76.8,27-43,.628,22-51,.431,1-5,.200,,,,,,,,
3385,,,,,Conf. games:,Conf. games:,17,46.2,0.1,-1.4,92.5,14.6,48.5,53.3,9.0,15.0,11.9,32.0,1.5,3.0,97.1,20-33,.606,15-30,.500,1-4,.250,,,,,,,,
3386,,,,,Top 100 quality games:,Top 100:,7,38.3,0.1,-1.0,81.6,18.2,38.2,51.8,13.0,11.4,10.5,40.8,5.0,4.2,88.2,12-15,.800,5-16,.313,1-1,1.000,,,,,,,,
3387,,,,,Top 50 quality games:,Top 50:,3,55.0,0.0,1.2,76.8,19.2,40.0,61.5,18.0,12.5,11.0,50.7,5.0,4.8,200.0,8-10,.800,2-5,.400,0-0,.000,,,,,,,,
3388,2009,So,6-4,Allen Aragbaye,Northeastern,CAA,16,5.8,0.7,5.8,118.5,26.1,47.4,65.6,5.3,13.8,6.1,20.3,0.0,3.5,110.5,20-21,.952,3-10,.300,4-9,.444,,,,,,,,
3389,,,,,Conf. games:,Conf. games:,10,7.3,0.8,6.8,118.8,25.4,50.0,66.2,5.4,13.9,4.4,20.1,0.0,5.1,107.7,13-14,.929,2-6,.333,3-7,.429,,,,,,,,
3390,,,,,Top 100 quality games:,Top 100:,3,2.5,0.3,-9.5,87.6,40.3,33.3,56.5,0.0,14.5,26.8,35.4,0.0,0.0,100.0,3-3,1.000,1-3,.333,0-0,.000,,,,,,,,
3391,,,,,Top 50 quality games:,Top 50:,1,0.8,-0.3,-116.7,0.0,20.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0-0,.000,0-0,.000,0-0,.000,,,,,,,,
3392,2009,Sr,6-2,Matt Johnson,Northern Arizona,BSky,18,49.8,1.8,0.1,98.2,25.3,53.8,55.2,3.2,13.5,20.9,23.1,0.5,2.4,24.1,26-41,.634,42-92,.457,33-78,.423,,,,,,,,
3393,,,,,Conf. games:,Conf. games:,9,39.4,1.8,-0.6,101.5,24.2,60.0,60.6,1.7,10.6,22.8,26.9,0.5,2.3,17.5,9-14,.643,21-41,.512,18-39,.462,,,,,,,,
3394,,,,,Top 100 quality games:,Top 100:,6,57.9,2.1,1.0,98.8,24.3,53.5,55.8,3.7,17.1,22.0,22.3,0.0,1.5,21.1,9-12,.750,11-28,.393,13-29,.448,,,,,,,,
3395,,,,,Top 50 quality games:,Top 50:,2,72.5,0.1,-1.8,83.1,20.2,32.4,39.7,4.1,26.0,13.6,21.4,0.0,1.1,23.5,4-4,1.000,1-7,.143,3-10,.300,,,,,,,,
3396,2009,Sr,6-2,Josh Wilson,Northern Arizona,BSky,21,60.4,1.3,-3.6,97.0,21.9,50.6,51.8,2.0,8.9,25.4,23.5,0.2,0.7,22.2,23-38,.605,49-99,.495,25-72,.347,,,,,,,,
3397,,,,,Conf. games:,Conf. games:,12,57.1,1.8,-2.1,105.6,19.9,54.5,55.4,1.2,8.4,26.8,22.6,0.3,1.0,8.0,6-8,.750,26-56,.464,19-44,.432,,,,,,,,
3398,,,,,Top 100 quality games:,Top 100:,6,52.5,0.7,-5.3,84.7,25.3,45.8,47.8,0.0,10.5,23.6,23.6,0.0,0.4,41.7,11-20,.550,16-30,.533,4-18,.222,,,,,,,,
3399,,,,,Top 50 quality games:,Top 50:,2,76.3,1.2,-3.5,87.1,25.5,45.0,46.0,0.0,7.4,33.2,24.2,0.0,0.0,30.0,3-6,.500,6-12,.500,2-8,.250,,,,,,,,
3400,2009,Sr,6-7,Zarko Comagic,Northern Arizona,BSky,23,54.6,1.3,-1.2,99.1,22.1,49.1,52.3,7.8,18.4,6.9,17.5,1.8,1.8,33.5,39-57,.684,55-110,.500,19-60,.317,,,,,,,,
3401,,,,,Conf. games:,Conf. games:,16,59.1,1.5,-0.9,105.1,20.9,50.4,52.8,8.3,19.4,7.6,14.4,1.3,1.5,28.2,22-33,.667,35-71,.493,16-46,.348,,,,,,,,
3402,,,,,Top 100 quality games:,Top 100:,6,46.1,0.7,-2.6,83.9,28.3,40.0,46.3,6.5,17.9,6.9,20.8,2.9,2.7,44.0,16-22,.727,17-37,.459,2-13,.154,,,,,,,,
3403,,,,,Top 50 quality games:,Top 50:,2,61.3,2.5,2.3,102.0,26.7,47.4,53.8,7.2,15.4,15.6,19.2,2.6,2.6,26.3,5-5,1.000,9-15,.600,0-4,.000,,,,,,,,
3404,2009,Sr,6-2,Jermaine Bishop,Northern Arizona,BSky,25,61.9,0.9,1.4,104.0,14.8,51.4,52.3,3.9,10.9,21.3,22.4,0.2,4.6,25.7,16-28,.571,35-69,.507,14-40,.350,,,,,,,,
3405,,,,,Conf. games:,Conf. games:,16,64.5,1.0,1.9,104.0,16.3,53.9,54.1,2.7,11.3,25.3,25.4,0.3,4.9,22.4,9-17,.529,26-50,.520,10-26,.385,,,,,,,,
3406,,,,,Top 100 quality games:,Top 100:,7,59.3,0.6,0.7,97.6,14.4,41.9,47.6,5.8,11.1,16.1,19.6,0.0,4.3,32.3,8-10,.800,10-17,.588,2-14,.143,,,,,,,,
3407,,,,,Top 50 quality games:,Top 50:,2,56.3,-1.7,1.3,70.2,11.2,14.3,18.9,13.1,6.7,8.0,12.4,0.0,7.0,28.6,1-2,.500,1-2,.500,0-5,.000,,,,,,,,
3408,2009,Fr,6-5,Shayar Lee,Northern Arizona,BSky,22,22.4,-0.3,-7.7,76.5,19.3,44.3,42.8,4.8,13.5,7.9,25.9,1.1,1.4,11.5,1-7,.143,12-27,.444,10-34,.294,,,,,,,,
3409,,,,,Conf. games:,Conf. games:,13,20.8,-0.3,-9.0,78.0,20.5,42.1,39.6,8.5,15.1,8.6,23.2,0.9,1.0,13.2,0-5,.000,7-16,.438,6-22,.273,,,,,,,,
