,Yr,Cls,Ht,Player,Team,Conf.,G,Min%,PRPG!,ORtg,Usg,eFG,TS,OR,DR,Ast,TO,Blk,Stl,FTR,FT_raw,FT_pct,2P_raw,2P_pct,3P_raw,3P_pct,shit,shit,shit,shit
5058,Top 100 quality games:,Top 100:,9,49.9,1.7,103.4,24.0,49.1,53.1,2.3,8.2,37.3,23.9,0.0,1.7,38.9,15-21,.714,19-43,.442,5-11,.455,,,,,,,,
5059,,,,,Top 50 quality games:,Top 50:,3,66.7,2.7,106.7,22.3,63.2,64.4,2.5,7.0,38.1,30.3,0.0,0.7,47.4,6-9,.667,6-13,.462,4-6,.667,,,,
5060,2018,Sr,6-9,Ian Theisen,South Dakota St.,Sum,27,35.3,0.9,117.3,11.8,50.0,54.0,7.1,14.7,4.4,9.5,1.6,1.1,46.7,24-35,.686,18-30,.600,13-45,.289,,,,
5061,Conf. games:,Conf. games:,14,39.8,0.8,115.4,12.9,46.4,49.9,7.1,13.3,6.9,7.8,2.1,1.5,40.5,11-17,.647,9-18,.500,7-24,.292,,,,,,,,
5062,Top 100 quality games:,Top 100:,7,34.1,1.4,127.1,8.5,63.2,64.6,5.1,15.5,0.0,9.9,1.6,1.3,21.1,3-4,.750,3-3,1.000,6-16,.375,,,,,,,,
5063,,,,,Top 50 quality games:,Top 50:,3,37.5,-0.5,82.9,11.9,40.0,41.1,2.2,10.0,0.0,10.2,0.0,0.0,20.0,1-2,.500,1-1,1.000,2-9,.222,,,,
5064,2018,None,None,Dallas Polk-Hillia,South Dakota St.,Sum,3,1.4,-0.3,77.9,16.1,25.0,25.0,12.5,5.8,0.0,0.0,0.0,0.0,0.0,0-0,.000,0-2,.000,1-4,.250,,,,
5065,Top 100 quality games:,Top 100:,1,1.1,0.3,102.2,18.6,0.0,0.0,54.5,0.0,0.0,0.0,0.0,0.0,0.0,0-0,.000,0-0,.000,0-1,.000,,,,,,,,
5066,Top 50 quality games:,Top 50:,1,3.3,0.1,93.7,17.3,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0-0,.000,0-0,.000,0-1,.000,,,,,,,,
5067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5068,2018,Sr,6-1,Stephan Jiggetts,South Florida,Amer,32,84.7,1.6,97.3,22.8,45.5,49.8,1.2,8.8,22.3,18.4,0.3,1.2,25.1,73-90,.811,72-206,.350,61-153,.399,,,,
5069,Conf. games:,Conf. games:,18,85.7,1.5,93.2,23.2,45.1,49.6,1.7,9.5,19.5,20.3,0.6,0.6,31.4,46-61,.754,35-106,.330,35-88,.398,,,,,,,,
5070,Top 100 quality games:,Top 100:,8,76.6,-1.5,66.0,23.0,25.3,32.3,2.3,8.7,20.2,22.2,0.0,0.5,24.0,16-18,.889,10-47,.213,6-28,.214,,,,,,,,
5071,,,,,Top 50 quality games:,Top 50:,4,82.5,-1.8,64.8,20.2,22.1,31.0,3.3,8.2,19.4,23.1,0.0,0.5,29.4,9-10,.900,6-21,.286,1-13,.077,,,,
5072,2018,Sr,6-10,Isaiah Manderson,South Florida,Amer,26,42.6,1.2,100.4,22.2,50.9,53.1,9.6,15.3,8.5,17.1,1.0,0.8,28.6,33-50,.660,89-171,.520,0-4,.000,,,,
5073,Conf. games:,Conf. games:,18,53.8,1.1,96.2,22.1,49.2,51.6,9.5,14.5,7.7,18.7,0.9,0.3,25.8,21-31,.677,59-118,.500,0-2,.000,,,,,,,,
5074,Top 100 quality games:,Top 100:,7,44.7,0.7,87.8,22.2,45.2,47.4,7.8,15.9,6.6,17.7,0.8,0.4,38.1,9-16,.563,19-40,.475,0-2,.000,,,,,,,,
5075,,,,,Top 50 quality games:,Top 50:,4,50.6,-0.2,76.9,20.3,40.0,42.0,8.0,21.8,7.2,22.4,1.5,0.8,40.0,4-8,.500,8-19,.421,0-1,.000,,,,
5076,2018,Sr,6-6,Payton Banks,South Florida,Amer,29,64.0,1.2,96.5,22.8,47.9,51.2,2.6,12.5,9.9,17.0,0.8,2.6,24.9,54-72,.750,47-107,.439,61-182,.335,,,,
5077,Conf. games:,Conf. games:,15,56.3,0.9,92.4,21.9,45.1,48.5,2.0,12.6,9.1,16.0,1.1,3.2,31.1,28-41,.683,19-44,.432,27-88,.307,,,,,,,,
5078,Top 100 quality games:,Top 100:,5,41.3,2.1,93.4,26.1,52.1,54.0,1.7,9.1,7.6,18.1,0.9,2.8,42.6,12-20,.600,11-18,.611,9-29,.310,,,,,,,,
5079,,,,,Top 50 quality games:,Top 50:,2,35.0,5.0,117.2,22.8,69.4,63.7,0.0,7.3,0.0,4.8,0.0,4.4,83.3,7-15,.467,5-8,.625,5-10,.500,,,,
5080,2018,Sr,6-3,Terrence Samuel,South Florida,Amer,32,70.7,0.4,95.3,16.9,43.5,52.9,2.5,14.5,21.1,27.5,0.0,2.4,62.7,77-96,.802,47-121,.388,13-32,.406,,,,
5081,Conf. games:,Conf. games:,18,66.9,-0.3,84.5,17.7,38.7,46.3,2.5,14.2,16.0,26.1,0.0,1.8,53.8,36-50,.720,24-74,.324,8-19,.421,,,,,,,,
5082,Top 100 quality games:,Top 100:,8,70.0,-1.7,67.6,17.4,30.0,41.2,1.5,8.3,13.4,33.6,0.0,2.0,45.0,16-18,.889,9-34,.265,2-6,.333,,,,,,,,
5083,,,,,Top 50 quality games:,Top 50:,4,69.4,-1.3,66.2,20.9,30.4,43.8,1.0,7.3,6.9,34.6,0.0,1.7,60.9,12-14,.857,4-20,.200,2-3,.667,,,,
5084,2018,So,6-0,Henry Beard,South Florida,Amer,17,2.6,-0.4,37.9,9.5,0.0,10.1,0.0,10.7,11.0,19.6,0.0,1.9,50.0,1-2,.500,0-4,.000,0-0,.000,,,,
5085,Conf. games:,Conf. games:,10,1.7,-0.2,44.1,16.6,0.0,12.7,0.0,10.4,16.0,0.0,0.0,0.0,66.7,1-2,.500,0-3,.000,0-0,.000,,,,,,,,
5086,Top 100 quality games:,Top 100:,4,1.9,-0.2,47.4,9.6,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0-0,.000,0-1,.000,0-0,.000,,,,,,,,
5087,,,,,Top 50 quality games:,Top 50:,2,2.5,-0.6,0.0,11.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0-0,.000,0-1,.000,0-0,.000,,,,
5088,2018,Sr,6-2,Daniel Simmons,Southeast Missouri St.,OVC,29,61.9,2.0,106.0,24.9,55.4,57.7,2.2,16.2,16.7,17.3,0.5,2.4,39.4,68-102,.667,76-162,.469,45-97,.464,,,,
5089,Conf. games:,Conf. games:,18,64.3,1.8,103.1,24.9,57.6,59.3,1.8,17.6,13.5,20.2,0.5,2.5,38.2,41-63,.651,53-104,.510,28-61,.459,,,,,,,,
5090,Top 100 quality games:,Top 100:,2,63.8,2.9,104.0,26.4,52.2,53.2,0.0,11.8,26.2,13.2,0.0,2.3,4.3,1-1,1.000,3-13,.231,6-10,.600,,,,,,,,
5091,,,,,Top 50 quality games:,Top 50:,1,82.5,6.0,119.1,24.5,56.7,56.7,0.0,5.1,27.4,0.0,0.0,0.0,0.0,0-0,.000,1-6,.167,5-9,.556,,,,
5092,2018,Fr,6-9,Justin Carpenter,Southeast Missouri St.,OVC,28,52.2,1.7,110.2,21.2,53.6,56.2,11.4,15.2,6.5,14.3,2.2,1.0,40.4,49-74,.662,89-161,.553,6-22,.273,,,,
5093,Conf. games:,Conf. games:,18,53.4,1.1,104.9,19.7,51.4,54.0,10.4,12.4,4.7,15.8,1.5,0.9,41.5,28-44,.636,50-96,.521,3-10,.300,,,,,,,,
5094,Top 100 quality games:,Top 100:,2,70.0,1.0,88.0,23.4,42.1,44.1,8.8,10.8,11.1,18.1,0.0,1.1,15.8,2-3,.667,8-15,.533,0-4,.000,,,,,,,,
5095,,,,,Top 50 quality games:,Top 50:,1,67.5,4.1,104.8,30.7,46.2,48.2,13.9,6.2,18.4,7.4,0.0,2.3,7.7,1-1,1.000,6-10,.600,0-3,.000,,,,
5096,2018,Fr,6-3,Ray Kowalski,Southeast Missouri St.,OVC,24,34.5,0.5,105.0,14.9,55.4,58.1,1.2,7.8,7.0,18.2,0.0,0.6,11.9,12-12,1.000,11-31,.355,30-70,.429,,,,
5097,Conf. games:,Conf. games:,14,28.6,0.6,110.7,12.9,66.3,67.9,0.6,6.4,6.3,23.6,0.0,0.8,9.3,4-4,1.000,3-8,.375,17-35,.486,,,,,,,,
5098,Top 100 quality games:,Top 100:,1,16.3,0.9,114.6,13.9,75.0,75.0,9.5,0.0,14.0,32.9,0.0,0.0,0.0,0-0,.000,0-1,.000,1-1,1.000,,,,,,,,
5099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5100,2018,Sr,6-7,Milos Vranes,Southeast Missouri St.,OVC,28,46.2,0.3,96.2,17.9,57.9,57.8,6.0,19.5,6.4,25.8,1.0,1.2,21.1,15-28,.536,29-53,.547,32-80,.400,,,,
5101,Conf. games:,Conf. games:,17,42.8,0.1,95.2,16.8,58.6,58.6,5.5,15.9,5.4,27.5,0.7,1.3,22.9,9-16,.563,11-22,.500,20-48,.417,,,,,,,,
5102,Top 100 quality games:,Top 100:,2,60.0,2.7,115.4,17.6,72.7,69.8,10.3,37.7,4.2,21.0,0.0,0.0,36.4,2-4,.500,2-4,.500,4-7,.571,,,,,,,,
5103,,,,,Top 50 quality games:,Top 50:,1,47.5,2.6,119.1,16.8,100.0,100.0,6.6,43.9,11.3,38.3,0.0,0.0,0.0,0-0,.000,1-1,1.000,2-3,.667,,,,
5104,2018,Sr,6-3,Eddy Polanco,Southeastern Louisiana,Slnd,30,46.8,1.4,105.2,23.5,45.6,53.5,5.4,13.9,16.3,17.2,0.5,2.0,51.9,77-95,.811,34-78,.436,33-105,.314,,,,
5105,Conf. games:,Conf. games:,17,42.8,1.2,106.0,23.1,40.4,50.4,5.1,14.3,15.1,13.1,0.6,2.5,67.0,49-63,.778,14-40,.350,16-54,.296,,,,,,,,
5106,Top 100 quality games:,Top 100:,5,52.0,0.0,79.3,24.2,41.4,43.4,3.3,13.7,23.2,21.8,1.0,1.8,11.4,3-4,.750,7-16,.438,5-19,.263,,,,,,,,
5107,,,,,Top 50 quality games:,Top 50:,2,52.5,-0.6,74.5,22.7,35.3,35.3,4.5,11.7,25.8,12.3,0.0,1.4,0.0,0-0,.000,3-7,.429,2-10,.200,,,,
5108,2018,Sr,6-7,Jordan Capps,Southeastern Louisiana,Slnd,30,51.5,1.3,96.0,29.9,54.4,54.7,6.0,17.1,5.4,17.5,4.7,1.1,35.6,57-106,.538,141-253,.557,14-45,.311,,,,
5109,Conf. games:,Conf. games:,17,50.6,1.5,97.7,31.7,56.1,56.4,6.0,18.4,7.3,18.1,4.6,1.3,27.7,29-52,.558,92-163,.564,9-25,.360,,,,,,,,
5110,Top 100 quality games:,Top 100:,5,57.0,2.3,102.0,26.9,56.0,56.5,6.1,15.7,3.0,9.9,3.7,0.5,28.0,8-14,.571,25-40,.625,2-10,.200,,,,,,,,
5111,,,,,Top 50 quality games:,Top 50:,2,65.0,2.5,102.1,27.9,55.0,55.6,1.8,21.3,0.0,4.0,7.9,0.0,16.7,3-5,.600,15-25,.600,1-5,.200,,,,
5112,2018,Sr,6-7,James Currington,Southeastern Louisiana,Slnd,24,39.3,1.0,102.6,20.9,52.4,52.0,14.1,15.6,5.3,14.9,2.5,3.4,36.1,25-53,.472,77-142,.542,0-5,.000,,,,
5113,Conf. games:,Conf. games:,14,37.2,1.0,104.2,20.7,55.7,55.8,15.7,17.6,5.9,19.9,3.3,2.8,45.7,17-32,.531,39-70,.557,0-0,.000,,,,,,,,
5114,Top 100 quality games:,Top 100:,3,34.0,0.4,82.3,25.3,40.6,40.4,5.1,15.8,4.3,3.5,3.1,8.0,9.4,1-3,.333,13-29,.448,0-3,.000,,,,,,,,
5115,,,,,Top 50 quality games:,Top 50:,1,25.0,-0.5,72.8,24.4,30.0,30.0,9.4,24.6,14.8,0.0,0.0,5.8,0.0,0-0,.000,3-10,.300,0-0,.000,,,,
5116,2018,Sr,6-0,Joshua Filmore,Southeastern Louisiana,Slnd,28,71.3,0.9,106.3,14.7,52.9,53.1,1.1,7.0,11.7,13.1,0.0,1.5,13.6,17-31,.548,20-47,.426,67-181,.370,,,,
5117,Conf. games:,Conf. games:,18,81.1,1.6,114.8,14.3,57.2,56.9,1.2,5.1,12.2,11.2,0.0,1.7,9.9,7-15,.467,15-35,.429,48-117,.410,,,,,,,,
5118,Top 100 quality games:,Top 100:,5,79.0,-3.0,60.3,16.1,27.1,31.4,0.0,9.0,9.1,19.2,0.0,0.4,28.6,6-10,.600,2-7,.286,5-28,.179,,,,,,,,
5119,,,,,Top 50 quality games:,Top 50:,2,71.3,-6.5,22.6,15.9,7.1,9.7,0.0,4.3,7.5,19.3,0.0,1.0,21.4,1-3,.333,1-4,.250,0-10,.000,,,,
5120,2018,Sr,5-11,Jabbar Singleton,Southeastern Louisiana,Slnd,26,59.4,-0.1,99.6,12.4,52.0,53.7,0.8,5.8,14.4,23.0,0.0,1.6,26.4,21-33,.636,17-39,.436,32-86,.372,,,,
5121,Conf. games:,Conf. games:,16,63.9,0.4,107.5,12.0,58.4,59.3,1.0,6.7,13.0,22.2,0.0,1.7,24.7,12-19,.632,9-20,.450,24-57,.421,,,,,,,,
5122,Top 100 quality games:,Top 100:,3,34.0,-1.7,68.0,13.4,40.9,40.9,0.0,8.8,18.7,33.4,0.0,1.8,0.0,0-0,.000,3-6,.500,1-5,.200,,,,,,,,
5123,,,,,Top 50 quality games:,Top 50:,1,26.3,-5.3,18.3,10.7,0.0,0.0,0.0,5.9,19.5,52.0,0.0,0.0,0.0,0-0,.000,0-1,.000,0-1,.000,,,,
5124,2018,Sr,6-1,Jordan McLaughlin,USC,P12,36,87.0,4.3,116.7,22.4,52.5,56.1,2.5,9.9,38.5,18.9,0.7,3.3,33.3,88-118,.746,105-218,.482,54-136,.397,,,,
5125,Conf. games:,Conf. games:,18,85.4,4.2,115.8,21.7,50.6,54.8,2.9,9.7,36.2,17.2,0.6,3.1,38.0,46-62,.742,45-96,.469,25-67,.373,,,,,,,,
5126,Top 100 quality games:,Top 100:,20,88.0,5.1,119.6,22.4,56.5,59.8,2.7,9.1,37.8,19.2,0.3,2.9,33.3,49-64,.766,56-112,.500,35-80,.438,,,,,,,,
5127,,,,,Top 50 quality games:,Top 50:,6,85.4,3.4,109.8,21.2,51.9,55.6,1.7,6.9,34.5,21.4,0.0,2.0,27.8,12-15,.800,16-35,.457,8-19,.421,,,,
5128,2018,Jr,6-11,Chimezie Metu,USC,P12,34,72.1,3.5,110.2,25.1,53.8,57.4,7.3,21.2,10.0,15.1,6.3,1.5,38.8,111-152,.730,193-352,.548,12-40,.300,,,,
5129,Conf. games:,Conf. games:,18,74.4,3.4,109.9,24.9,51.0,55.4,7.5,21.4,10.5,12.8,7.2,1.4,37.7,57-75,.760,97-177,.548,3-22,.136,,,,,,,,
5130,Top 100 quality games:,Top 100:,19,77.8,3.1,103.5,24.5,51.1,55.0,5.8,19.5,8.8,16.8,6.0,1.6,36.4,59-80,.738,105-198,.530,5-22,.227,,,,,,,,
5131,,,,,Top 50 quality games:,Top 50:,6,76.3,1.5,92.1,25.2,48.3,52.5,6.4,23.3,7.3,22.7,5.4,2.2,43.3,18-26,.692,29-54,.537,0-6,.000,,,,
5132,2018,Sr,6-5,Elijah Stewart,USC,P12,36,73.0,3.2,121.2,17.1,56.3,59.7,3.6,8.5,7.5,9.7,2.2,1.3,24.4,65-77,.844,73-137,.533,70-179,.391,,,,
5133,Conf. games:,Conf. games:,18,69.6,3.1,118.9,17.7,55.2,58.9,3.5,9.4,9.8,10.0,1.9,1.4,29.2,34-42,.810,36-68,.529,29-76,.382,,,,,,,,
5134,Top 100 quality games:,Top 100:,20,74.8,3.0,116.6,16.6,56.6,59.3,2.8,7.8,8.2,11.9,2.2,1.3,21.7,29-36,.806,34-65,.523,40-101,.396,,,,,,,,
5135,,,,,Top 50 quality games:,Top 50:,6,76.3,2.7,111.7,17.7,60.0,59.5,2.6,7.8,10.2,14.3,3.0,1.9,14.5,4-8,.500,15-23,.652,12-32,.375,,,,
5136,2018,Sr,6-1,Kurt Karis,USC,P12,9,1.2,-0.2,65.9,12.2,0.0,34.5,6.7,13.1,0.0,26.6,0.0,3.2,400.0,2-4,.500,0-1,.000,0-0,.000,,,,
5137,Conf. games:,Conf. games:,3,0.6,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0-0,.000,0-0,.000,0-0,.000,,,,,,,,
5138,Top 100 quality games:,Top 100:,2,0.2,-0.3,0.0,0.0,0.0,0.0,0.0,61.7,0.0,0.0,0.0,0.0,0.0,0-0,.000,0-0,.000,0-0,.000,,,,,,,,
5139,,,,,Top 50 quality games:,Top 50:,1,0.4,-0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0-0,.000,0-0,.000,0-0,.000,,,,
5140,2018,Sr,6-4,Tyler Smithpeters,Southern Illinois,MVC,32,61.8,1.4,104.7,18.2,52.8,55.4,2.9,18.0,18.1,19.2,0.6,2.7,30.1,41-59,.695,30-61,.492,49-135,.363,,,,
5141,Conf. games:,Conf. games:,18,68.4,2.0,106.6,18.2,55.7,58.1,2.5,18.2,19.2,20.4,0.2,3.0,25.2,23-31,.742,19-40,.475,33-83,.398,,,,,,,,
5142,Top 100 quality games:,Top 100:,8,58.8,2.0,108.6,18.4,52.1,56.3,3.0,18.7,18.6,15.6,0.6,3.2,36.2,13-17,.765,5-12,.417,13-35,.371,,,,,,,,
5143,,,,,Top 50 quality games:,Top 50:,3,57.5,0.5,91.8,17.5,33.3,45.9,1.4,20.8,16.0,13.7,0.0,4.8,44.4,8-8,1.000,3-6,.500,2-12,.167,,,,
5144,2018,Sr,6-7,Jonathan Wiley,Southern Illinois,MVC,21,30.3,0.7,99.3,18.5,48.5,51.7,6.6,21.7,9.5,17.2,3.1,1.2,39.2,25-38,.658,47-95,.495,0-2,.000,,,,
5145,Conf. games:,Conf. games:,7,15.1,-0.2,81.2,18.2,27.3,38.4,6.8,27.8,11.6,21.0,1.1,1.1,63.6,10-14,.714,6-21,.286,0-1,.000,,,,,,,,
5146,Top 100 quality games:,Top 100:,5,29.4,-0.8,71.2,19.3,30.0,38.4,4.9,30.2,10.3,26.5,2.6,0.6,50.0,7-10,.700,6-20,.300,0-0,.000,,,,,,,,
5147,,,,,Top 50 quality games:,Top 50:,2,35.0,-2.2,55.0,19.9,40.0,41.1,2.3,28.0,5.5,39.5,2.5,0.0,20.0,1-2,.500,4-10,.400,0-0,.000,,,,
5148,2018,Jr,6-8,Austin Weiher,Southern Illinois,MVC,12,2.6,-0.3,59.1,17.4,22.2,30.2,0.0,14.1,5.2,20.2,0.0,0.0,22.2,2-2,1.000,2-9,.222,0-0,.000,,,,
5149,Conf. games:,Conf. games:,6,2.6,-0.3,54.0,21.1,20.0,33.6,0.0,13.5,0.0,30.1,0.0,0.0,40.0,2-2,1.000,1-5,.200,0-0,.000,,,,,,,,
5150,Top 100 quality games:,Top 100:,3,1.3,-0.5,14.2,51.8,0.0,0.0,0.0,0.0,43.0,29.0,0.0,0.0,0.0,0-0,.000,0-3,.000,0-0,.000,,,,,,,,
5151,,,,,Top 50 quality games:,Top 50:,2,2.5,-0.5,15.6,45.5,0.0,0.0,0.0,0.0,63.5,0.0,0.0,0.0,0.0,0-0,.000,0-3,.000,0-0,.000,,,,
5152,2018,Sr,5-9,D'Angelo Richardson,Southern Miss,CUSA,30,46.0,0.1,90.3,17.4,42.9,49.5,1.3,8.7,14.8,21.7,0.2,1.4,36.1,36-43,.837,27-60,.450,16-59,.271,,,,
5153,Conf. games:,Conf. games:,18,41.7,0.2,94.1,17.1,44.2,54.5,1.2,8.3,10.9,23.1,0.4,1.6,50.0,28-30,.933,13-27,.481,9-33,.273,,,,,,,,
5154,Top 100 quality games:,Top 100:,11,50.6,-0.9,73.5,16.2,30.6,33.8,1.0,5.6,18.5,18.2,0.0,0.8,18.4,6-9,.667,9-23,.391,4-26,.154,,,,,,,,
5155,,,,,Top 50 quality games:,Top 50:,5,47.0,-3.0,41.5,15.6,16.7,18.2,0.0,8.9,13.1,21.0,0.0,0.6,9.5,1-2,.500,2-10,.200,1-11,.091,,,,
5156,2018,So,6-7,Josh Conley,Southern Miss,CUSA,4,1.3,-1.0,20.9,9.6,0.0,0.0,0.0,0.0,10.1,0.0,0.0,0.0,0.0,0-0,.000,0-2,.000,0-1,.000,,,,
5157,Conf. games:,Conf. games:,4,2.2,-1.0,21.2,9.6,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0-0,.000,0-2,.000,0-1,.000,,,,,,,,
5158,Top 100 quality games:,Top 100:,2,2.0,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,18.9,0.0,0.0,0.0,0.0,0-0,.000,0-0,.000,0-0,.000,,,,,,,,
5159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5160,2018,Jr,6-3,Rodney Gill,Southern Miss,CUSA,6,1.5,-0.5,41.6,23.9,0.0,0.0,13.1,7.2,27.1,13.9,0.0,0.0,40.0,0-2,.000,0-2,.000,0-3,.000,,,,
5161,Conf. games:,Conf. games:,5,1.8,-0.3,54.3,19.9,0.0,0.0,9.1,0.0,36.9,0.0,0.0,0.0,66.7,0-2,.000,0-1,.000,0-2,.000,,,,,,,,
5162,Top 100 quality games:,Top 100:,3,2.0,-0.6,27.6,27.0,0.0,0.0,12.6,15.5,18.9,24.8,0.0,0.0,100.0,0-2,.000,0-1,.000,0-1,.000,,,,,,,,
5163,,,,,Top 50 quality games:,Top 50:,2,3.0,-0.7,17.8,28.7,0.0,0.0,17.4,23.3,0.0,35.8,0.0,0.0,0.0,0-0,.000,0-1,.000,0-1,.000,,,,
5164,2018,Sr,6-10,Jared Sam,Southern,SWAC,31,83.4,2.3,103.9,26.0,44.1,52.3,9.4,18.4,9.1,15.5,2.5,1.4,61.2,175-229,.764,165-374,.441,0-0,.000,,,,
5165,Conf. games:,Conf. games:,18,86.0,2.7,110.9,25.6,46.8,55.8,11.4,18.7,9.8,15.4,3.6,0.9,77.6,121-159,.761,96-205,.468,0-0,.000,,,,,,,,
5166,Top 100 quality games:,Top 100:,7,83.9,1.2,87.0,26.6,36.9,42.0,7.2,20.7,8.5,13.4,0.5,2.4,33.0,24-34,.706,38-103,.369,0-0,.000,,,,,,,,
5167,,,,,Top 50 quality games:,Top 50:,2,76.3,1.5,82.5,30.3,34.4,37.3,10.0,17.5,7.6,9.5,0.0,2.8,18.8,4-6,.667,11-32,.344,0-0,.000,,,,
5168,2018,So,6-4,Jamar Sandifer,Southern,SWAC,31,55.2,0.8,101.5,20.4,46.6,51.1,5.9,11.1,13.8,17.9,2.5,1.8,29.2,51-64,.797,57-141,.404,30-78,.385,,,,
5169,Conf. games:,Conf. games:,18,57.0,1.0,106.2,20.5,50.4,55.7,6.2,11.0,13.6,20.2,2.7,1.5,36.0,37-45,.822,42-83,.506,14-42,.333,,,,,,,,
5170,Top 100 quality games:,Top 100:,7,52.5,-0.4,78.1,19.6,33.0,33.4,4.8,9.9,14.8,11.7,3.1,2.7,3.6,1-2,.500,8-37,.216,7-19,.368,,,,,,,,
5171,,,,,Top 50 quality games:,Top 50:,2,86.3,3.7,105.4,21.3,48.2,49.2,5.0,9.7,12.8,8.0,5.5,2.5,3.6,1-1,1.000,6-18,.333,5-10,.500,,,,
5172,2018,Sr,6-8,Emanual Shepherd,Southern,SWAC,31,60.3,0.0,96.3,16.4,46.6,48.3,7.8,15.7,10.1,18.6,3.4,1.5,34.5,34-61,.557,81-174,.466,1-3,.333,,,,
5173,Conf. games:,Conf. games:,18,57.7,-0.4,92.8,17.0,48.5,50.0,6.9,15.2,7.2,22.5,3.4,1.4,40.8,22-40,.550,46-95,.484,1-3,.333,,,,,,,,
5174,Top 100 quality games:,Top 100:,7,59.3,1.0,103.9,14.4,45.0,47.3,8.0,13.2,12.0,11.7,4.1,1.4,17.5,5-7,.714,18-40,.450,0-0,.000,,,,,,,,
5175,,,,,Top 50 quality games:,Top 50:,2,53.8,1.3,101.0,15.3,38.5,38.5,8.1,9.3,14.1,0.0,8.9,1.3,0.0,0-0,.000,5-13,.385,0-0,.000,,,,
5176,2018,Sr,6-4,Chris Thomas,Southern,SWAC,29,51.2,-0.5,88.0,16.6,40.6,42.2,5.2,12.2,5.3,14.1,1.3,0.8,34.5,29-59,.492,53-122,.434,11-49,.224,,,,
5177,Conf. games:,Conf. games:,16,54.9,-0.2,96.2,16.5,44.2,45.0,5.1,12.9,5.9,11.3,1.5,0.6,31.9,17-36,.472,38-82,.463,8-31,.258,,,,,,,,
5178,Top 100 quality games:,Top 100:,7,38.9,-1.1,67.5,16.9,33.3,34.6,4.9,7.8,3.8,21.3,1.0,1.5,37.0,4-10,.400,6-18,.333,2-9,.222,,,,,,,,
5179,,,,,Top 50 quality games:,Top 50:,2,32.5,-1.6,49.5,15.6,20.0,25.2,0.0,0.0,13.4,28.7,0.0,2.2,40.0,1-2,.500,1-2,.500,0-3,.000,,,,
5180,2018,So,5-10,Brendon Ganaway,Southern,SWAC,5,3.0,0.8,121.2,16.9,68.8,74.3,2.8,0.0,17.6,27.6,0.0,0.0,37.5,3-3,1.000,1-3,.333,3-5,.600,,,,
5181,Top 100 quality games:,Top 100:,3,8.9,0.8,108.1,20.4,66.7,74.1,3.5,0.0,9.1,33.0,0.0,0.0,50.0,3-3,1.000,1-3,.333,2-3,.667,,,,,,,,
5182,Top 50 quality games:,Top 50:,1,6.3,-0.7,48.1,10.8,0.0,0.0,17.4,0.0,0.0,0.0,0.0,0.0,0.0,0-0,.000,0-1,.000,0-0,.000,,,,,,,,
5183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5184,2018,Sr,6-7,Patrick Smith,Southern,SWAC,5,5.5,-0.1,90.4,14.8,36.7,39.9,7.6,4.8,5.8,11.3,1.6,0.0,53.3,4-8,.500,4-12,.333,1-3,.333,,,,
5185,Top 100 quality games:,Top 100:,4,22.1,-0.1,87.9,16.2,36.7,39.9,7.1,3.9,6.7,11.1,1.8,0.0,53.3,4-8,.500,4-12,.333,1-3,.333,,,,,,,,
5186,Top 50 quality games:,Top 50:,1,17.5,2.7,137.7,14.9,66.7,63.3,6.2,9.5,15.2,0.0,0.0,0.0,66.7,1-2,.500,2-3,.667,0-0,.000,,,,,,,,
5187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5188,2018,Jr,6-10,Shaquille Benson,Southern,SWAC,11,5.4,-0.1,82.3,23.7,33.3,38.3,21.8,16.4,0.0,21.7,4.8,2.6,38.1,5-8,.625,7-21,.333,0-0,.000,,,,
5189,Conf. games:,Conf. games:,3,0.8,-0.6,0.0,15.6,0.0,0.0,0.0,16.9,0.0,61.6,0.0,0.0,0.0,0-0,.000,0-1,.000,0-0,.000,,,,,,,,
5190,Top 100 quality games:,Top 100:,5,15.0,0.4,89.7,28.0,37.5,42.4,27.4,17.4,0.0,19.1,5.4,1.3,37.5,4-6,.667,6-16,.375,0-0,.000,,,,,,,,
5191,,,,,Top 50 quality games:,Top 50:,1,8.8,1.4,97.5,49.9,40.0,50.4,24.8,0.0,0.0,16.7,0.0,8.3,40.0,2-2,1.000,2-5,.400,0-0,.000,,,,
5192,2018,Sr,6-6,Jamal Aytes,Southern Utah,BSky,30,53.1,2.3,111.5,26.0,57.8,60.4,7.6,19.2,7.8,13.8,1.3,1.1,34.8,67-92,.728,151-262,.576,1-2,.500,,,,
