,Yr,Cls,Ht,Player,Team,Conf.,G,Min%,PRPG!,ORtg,Usg,eFG,TS,OR,DR,Ast,TO,Blk,Stl,FTR,FT_raw,FT_pct,2P_raw,2P_pct,3P_raw,3P_pct,shit,shit,shit,shit
12798,,,,,Top 100 quality games:,Top 100:,14,36.2,1.0,110.5,12.5,50.0,55.3,1.6,11.8,3.6,8.6,2.4,1.4,47.6,15-20,.750,9-17,.529,8-25,.320,,,,
12799,,,,,Top 50 quality games:,Top 50:,8,32.8,-0.3,88.3,9.3,36.1,42.7,1.0,9.0,3.2,10.9,0.8,1.5,22.2,4-4,1.000,2-5,.400,3-13,.231,,,,
12800,2019,Fr,6-3,Joey Calcaterra,San Diego,WCC,32,28.0,-0.0,92.0,14.3,44.2,47.4,0.3,8.5,11.3,16.5,1.4,1.3,22.1,14-19,.737,23-54,.426,10-32,.313,,,,
12801,,,,,Conf. games:,Conf. games:,16,40.2,0.3,96.4,15.1,46.4,50.7,0.5,10.5,15.4,18.1,1.3,1.1,27.3,12-15,.800,15-34,.441,7-21,.333,,,,
12802,,,,,Top 100 quality games:,Top 100:,13,17.9,-0.7,65.1,14.0,22.0,30.0,0.0,6.0,5.1,11.6,0.0,1.6,28.0,6-7,.857,4-16,.250,1-9,.111,,,,
12803,,,,,Top 50 quality games:,Top 50:,7,22.5,-1.1,63.2,11.1,23.3,28.2,0.0,4.9,6.9,13.2,0.0,0.7,13.3,2-2,1.000,2-9,.222,1-6,.167,,,,
12804,2019,Jr,6-10,Jose Martinez,San Diego,WCC,22,6.5,0.1,85.2,24.5,37.5,50.0,5.4,13.0,6.1,25.8,2.4,1.9,79.2,15-19,.789,6-12,.500,2-12,.167,,,,
12805,,,,,Conf. games:,Conf. games:,7,4.2,0.2,89.2,31.8,41.7,48.9,4.5,18.5,0.0,13.8,0.0,2.2,58.3,5-7,.714,5-9,.556,0-3,.000,,,,
12806,,,,,Top 100 quality games:,Top 100:,9,6.1,0.4,106.4,19.3,41.7,61.2,6.4,7.0,10.1,24.7,2.9,1.6,133.3,7-8,.875,1-2,.500,1-4,.250,,,,
12807,,,,,Top 50 quality games:,Top 50:,6,8.1,0.4,110.6,15.5,62.5,67.8,4.1,4.6,13.6,26.5,0.0,2.1,100.0,3-4,.750,1-1,1.000,1-3,.333,,,,
12808,2019,Fr,7-0,Andrew Ferguson,San Diego,WCC,16,6.5,0.6,114.5,20.6,70.8,71.4,1.3,20.8,29.2,27.7,7.1,1.3,16.7,3-4,.750,5-10,.500,8-14,.571,,,,
12809,,,,,Conf. games:,Conf. games:,7,9.1,1.3,125.9,19.8,86.7,87.8,2.1,14.8,28.8,30.4,7.8,1.0,13.3,2-2,1.000,4-6,.667,6-9,.667,,,,
12810,,,,,Top 100 quality games:,Top 100:,5,2.5,0.1,89.5,18.9,66.7,66.7,0.0,17.2,29.4,41.6,0.0,3.9,0.0,0-0,.000,2-3,.667,0-0,.000,,,,
12811,,,,,Top 50 quality games:,Top 50:,3,3.3,0.5,125.6,12.8,100.0,100.0,0.0,22.2,20.4,38.6,0.0,0.0,0.0,0-0,.000,2-2,1.000,0-0,.000,,,,
12812,2019,Fr,6-11,Akim-Jamal Jonah,San Diego,WCC,3,2.0,-0.5,71.1,20.2,25.0,25.4,21.5,20.9,11.8,30.2,7.6,0.0,100.0,1-4,.250,1-4,.250,0-0,.000,,,,
12813,,,,,Top 100 quality games:,Top 100:,1,1.3,-1.1,43.8,19.9,0.0,0.0,29.5,32.2,0.0,0.0,13.2,0.0,300.0,0-3,.000,0-1,.000,0-0,.000,,,,
12814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12815,,,,,Total:,1-4,.250,1-4,.250,0-0,.000,,,,,,,,,,,,,,,,,,,
12816,2019,Sr,6-1,Devin Watson,San Diego St.,MWC,33,85.6,3.1,104.8,25.6,50.1,54.5,1.2,9.1,25.4,17.7,0.0,1.4,38.3,118-158,.747,79-185,.427,85-227,.374,,,,
12817,,,,,Conf. games:,Conf. games:,18,83.3,2.3,98.0,27.1,48.3,52.5,0.8,10.2,21.1,19.4,0.0,1.7,34.5,60-81,.741,49-119,.412,43-116,.371,,,,
12818,,,,,Top 100 quality games:,Top 100:,11,86.6,3.8,102.5,26.7,47.5,52.7,2.1,9.5,24.6,14.2,0.0,1.3,44.2,45-61,.738,22-62,.355,29-76,.382,,,,
12819,,,,,Top 50 quality games:,Top 50:,7,85.7,3.0,98.6,23.6,47.5,51.1,2.2,9.5,23.5,14.7,0.0,1.0,30.9,18-25,.720,10-35,.286,19-46,.413,,,,
12820,2019,So,6-10,Jalen McDaniels,San Diego St.,MWC,33,78.3,2.8,101.4,27.9,49.3,52.7,7.3,22.7,15.9,16.5,1.9,2.1,28.3,92-125,.736,185-370,.500,22-72,.306,,,,
12821,,,,,Conf. games:,Conf. games:,18,80.6,2.8,101.2,28.4,49.2,52.4,7.6,22.8,13.7,15.9,1.3,1.9,23.4,47-61,.770,112-223,.502,11-38,.289,,,,
12822,,,,,Top 100 quality games:,Top 100:,11,74.3,1.7,88.0,27.9,43.0,45.2,5.1,21.0,14.9,14.5,3.1,1.3,25.7,21-35,.600,48-114,.421,7-22,.318,,,,
12823,,,,,Top 50 quality games:,Top 50:,7,70.7,-0.7,67.6,28.0,31.5,33.9,2.7,22.4,14.6,15.0,3.1,1.2,22.6,10-19,.526,25-75,.333,1-9,.111,,,,
12824,2019,So,6-6,Jordan Schakel,San Diego St.,MWC,27,47.7,2.6,129.2,13.1,60.8,64.6,3.7,13.3,8.6,9.9,0.8,2.0,32.8,37-44,.841,17-32,.531,43-102,.422,,,,
12825,,,,,Conf. games:,Conf. games:,12,35.1,2.2,128.3,13.3,62.5,63.3,2.3,14.3,8.4,6.9,1.0,2.8,25.0,10-15,.667,9-15,.600,19-45,.422,,,,
12826,,,,,Top 100 quality games:,Top 100:,10,44.3,2.4,123.4,14.4,59.5,63.3,4.0,8.4,10.5,10.8,0.0,0.9,31.0,11-13,.846,7-10,.700,12-32,.375,,,,
12827,,,,,Top 50 quality games:,Top 50:,7,49.3,2.3,121.8,13.7,59.3,63.9,4.6,6.6,10.3,12.6,0.0,0.9,33.3,8-9,.889,4-7,.571,8-20,.400,,,,
12828,2019,Fr,6-10,Nathan Mensah,San Diego St.,MWC,33,47.2,1.8,121.2,15.6,53.9,57.8,14.5,18.4,6.4,12.0,7.4,0.7,48.4,44-62,.710,69-128,.539,0-0,.000,,,,
12829,,,,,Conf. games:,Conf. games:,18,51.0,2.4,129.7,14.6,58.9,63.4,14.3,18.2,6.4,12.0,7.8,0.8,39.7,24-29,.828,43-73,.589,0-0,.000,,,,
12830,,,,,Top 100 quality games:,Top 100:,11,40.5,0.8,97.2,17.7,37.2,41.7,15.1,16.3,10.0,13.4,7.2,1.0,18.6,7-8,.875,16-43,.372,0-0,.000,,,,
12831,,,,,Top 50 quality games:,Top 50:,7,36.8,0.2,83.6,19.4,29.6,32.9,16.5,16.6,13.5,14.9,4.8,1.2,14.8,3-4,.750,8-27,.296,0-0,.000,,,,
12832,2019,So,6-6,Matt Mitchell,San Diego St.,MWC,33,66.3,1.1,95.4,21.8,46.7,51.6,2.3,15.2,13.7,20.4,1.0,1.5,36.9,76-100,.760,68-149,.456,39-122,.320,,,,
12833,,,,,Conf. games:,Conf. games:,18,67.6,0.6,92.2,20.2,46.1,50.4,1.9,17.4,13.5,22.5,1.0,1.7,26.1,30-37,.811,31-75,.413,23-67,.343,,,,
12834,,,,,Top 100 quality games:,Top 100:,11,66.4,0.5,83.5,23.1,45.8,49.8,1.5,17.5,5.0,22.3,0.9,1.0,27.4,20-26,.769,24-53,.453,13-42,.310,,,,
12835,,,,,Top 50 quality games:,Top 50:,7,73.2,0.7,83.1,23.6,46.2,50.7,1.6,18.9,2.5,22.2,0.6,0.9,34.8,17-23,.739,14-37,.378,11-29,.379,,,,
12836,2019,Sr,6-3,Jeremy Hemsley,San Diego St.,MWC,32,74.5,0.9,96.2,18.4,50.2,52.7,1.9,9.2,16.2,22.3,2.0,2.3,31.7,52-79,.658,74-154,.481,34-95,.358,,,,
12837,,,,,Conf. games:,Conf. games:,17,70.0,0.9,97.0,18.6,51.6,53.1,1.6,9.4,18.4,22.4,2.7,2.3,33.6,25-42,.595,39-73,.534,17-52,.327,,,,
12838,,,,,Top 100 quality games:,Top 100:,11,76.4,0.9,91.8,18.0,47.0,51.4,0.3,10.0,13.0,19.9,1.5,2.1,34.1,21-28,.750,28-52,.538,7-30,.233,,,,
12839,,,,,Top 50 quality games:,Top 50:,7,76.1,1.6,95.3,19.1,50.0,53.7,0.0,11.2,16.9,19.0,1.8,2.0,25.9,12-15,.800,20-38,.526,6-20,.300,,,,
12840,2019,Fr,6-6,Aguek Arop,San Diego St.,MWC,30,33.4,0.2,97.8,14.6,44.8,48.0,8.7,11.9,12.6,21.7,4.9,2.2,40.3,19-31,.613,30-62,.484,3-15,.200,,,,
12841,,,,,Conf. games:,Conf. games:,17,39.0,0.4,101.9,14.1,53.3,52.8,8.3,10.1,13.0,22.1,4.4,2.5,46.7,10-21,.476,21-38,.553,2-7,.286,,,,
12842,,,,,Top 100 quality games:,Top 100:,10,38.4,-0.6,83.1,10.9,33.3,34.2,4.6,11.7,12.0,13.1,4.6,1.8,33.3,3-8,.375,8-20,.400,0-4,.000,,,,
12843,,,,,Top 50 quality games:,Top 50:,7,44.6,-0.1,90.2,11.5,40.0,39.9,4.2,11.8,10.7,8.3,6.0,2.4,40.0,3-8,.375,8-17,.471,0-3,.000,,,,
12844,2019,Jr,6-10,Nolan Narain,San Diego St.,MWC,30,27.9,0.1,95.9,14.7,50.7,49.7,9.2,10.0,8.4,21.6,2.3,1.3,28.2,8-20,.400,30-57,.526,4-14,.286,,,,
12845,,,,,Conf. games:,Conf. games:,16,29.7,-0.3,87.3,14.4,41.3,40.3,8.2,8.5,9.5,18.9,1.7,1.1,10.9,1-5,.200,16-35,.457,2-11,.182,,,,
12846,,,,,Top 100 quality games:,Top 100:,11,33.6,-0.5,81.2,11.7,41.7,39.8,4.5,11.0,7.1,17.5,3.5,1.2,20.8,1-5,.200,7-16,.438,2-8,.250,,,,
12847,,,,,Top 50 quality games:,Top 50:,7,30.0,-0.8,70.7,12.6,42.3,39.0,3.8,10.8,5.3,22.5,4.4,0.7,38.5,1-5,.200,4-10,.400,1-3,.333,,,,
12848,2019,Fr,6-3,Adam Seiko,San Diego St.,MWC,31,27.7,-0.2,96.1,9.5,54.2,59.1,1.0,7.0,8.6,30.2,0.3,1.4,66.7,17-24,.708,3-7,.429,11-29,.379,,,,
12849,,,,,Conf. games:,Conf. games:,17,31.9,-0.8,82.8,8.9,52.5,54.5,0.5,7.9,8.7,37.1,0.5,0.8,50.0,6-10,.600,0-1,.000,7-19,.368,,,,
12850,,,,,Top 100 quality games:,Top 100:,11,29.5,0.2,100.9,9.9,70.8,69.6,1.7,3.6,9.4,32.7,0.0,0.9,66.7,5-8,.625,1-1,1.000,5-11,.455,,,,
12851,,,,,Top 50 quality games:,Top 50:,7,23.6,0.3,100.0,12.0,91.7,81.6,1.6,0.0,3.4,37.4,0.0,1.8,133.3,5-8,.625,1-1,1.000,3-5,.600,,,,
12852,2019,Sr,5-9,Michael Sohikish,San Diego St.,MWC,11,2.3,0.0,90.3,17.3,38.9,40.2,0.0,3.6,18.8,10.8,0.0,1.9,22.2,1-2,.500,2-4,.500,1-5,.200,,,,
12853,,,,,Conf. games:,Conf. games:,6,2.2,0.3,116.2,23.9,50.0,50.3,0.0,7.1,28.4,0.0,0.0,0.0,28.6,1-2,.500,2-3,.667,1-4,.250,,,,
12854,,,,,Top 100 quality games:,Top 100:,2,0.7,-0.1,56.1,33.1,0.0,25.6,0.0,0.0,0.0,0.0,0.0,20.0,200.0,1-2,.500,0-0,.000,0-1,.000,,,,
12855,,,,,Top 50 quality games:,Top 50:,2,1.1,-0.1,55.5,33.1,0.0,25.6,0.0,0.0,0.0,0.0,0.0,19.8,200.0,1-2,.500,0-0,.000,0-1,.000,,,,
12856,2019,Fr,6-10,Joel Mensah,San Diego St.,MWC,14,5.4,-0.3,68.9,18.2,20.0,27.8,3.3,17.3,0.0,0.0,3.4,0.8,32.0,6-8,.750,5-25,.200,0-0,.000,,,,
12857,,,,,Conf. games:,Conf. games:,8,5.8,-0.5,67.9,13.9,18.2,27.1,2.8,18.8,0.0,0.0,5.9,1.4,36.4,3-4,.750,2-11,.182,0-0,.000,,,,
12858,,,,,Top 100 quality games:,Top 100:,5,5.7,-0.1,72.7,20.1,14.3,30.5,4.5,9.3,0.0,0.0,5.1,0.0,85.7,4-6,.667,1-7,.143,0-0,.000,,,,
12859,,,,,Top 50 quality games:,Top 50:,3,5.4,-0.9,32.8,22.4,0.0,14.5,0.0,7.6,0.0,0.0,0.0,0.0,80.0,2-4,.500,0-5,.000,0-0,.000,,,,
12860,2019,Fr,6-8,Ed Chang,San Diego St.,MWC,12,3.5,0.2,98.1,22.0,57.7,60.4,5.1,9.7,12.9,28.8,5.3,1.3,30.8,3-4,.750,0-0,.000,5-13,.385,,,,
12861,,,,,Conf. games:,Conf. games:,7,3.5,0.3,107.3,26.4,50.0,55.0,9.3,9.0,15.8,17.7,0.0,2.3,44.4,3-4,.750,0-0,.000,3-9,.333,,,,
12862,,,,,Top 100 quality games:,Top 100:,4,3.2,-0.8,19.8,10.6,0.0,0.0,0.0,8.3,13.3,0.0,0.0,0.0,0.0,0-0,.000,0-0,.000,0-3,.000,,,,
12863,,,,,Top 50 quality games:,Top 50:,3,3.2,-0.9,0.0,10.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0-0,.000,0-0,.000,0-2,.000,,,,
12864,2019,Sr,6-0,Frankie Ferrari,San Francisco,WCC,30,84.7,4.2,116.4,23.3,52.9,57.0,0.8,10.4,29.2,15.3,0.0,2.7,26.3,79-92,.859,77-171,.450,72-179,.402,,,,
12865,,,,,Conf. games:,Conf. games:,16,88.3,4.6,115.2,23.9,56.8,59.6,0.4,11.7,29.5,17.4,0.0,2.3,19.7,33-39,.846,42-97,.433,47-101,.465,,,,
12866,,,,,Top 100 quality games:,Top 100:,7,91.1,6.4,120.1,24.1,56.6,59.4,0.4,12.5,33.9,13.9,0.0,3.6,17.3,15-17,.882,27-57,.474,19-41,.463,,,,
12867,,,,,Top 50 quality games:,Top 50:,5,90.5,6.8,119.2,25.2,56.2,59.3,0.6,10.4,30.1,13.5,0.0,3.1,20.5,13-15,.867,23-43,.535,12-30,.400,,,,
12868,2019,So,6-4,Charles Minlend,San Francisco,WCC,30,75.7,2.8,104.8,25.7,48.3,51.6,4.6,13.0,10.2,11.5,1.7,1.7,33.6,87-126,.690,115-224,.513,44-151,.291,,,,
12869,,,,,Conf. games:,Conf. games:,16,77.4,2.6,101.2,24.8,47.2,49.6,4.4,12.3,12.0,11.9,1.8,1.5,27.6,35-54,.648,52-116,.448,27-80,.338,,,,
12870,,,,,Top 100 quality games:,Top 100:,7,76.8,2.6,97.5,24.0,46.8,48.0,1.9,13.1,8.1,9.9,1.8,0.8,17.9,10-17,.588,22-59,.373,15-36,.417,,,,
12871,,,,,Top 50 quality games:,Top 50:,5,74.5,3.1,100.4,24.4,50.0,49.8,2.8,13.4,5.1,9.2,2.3,0.8,12.9,4-9,.444,17-45,.378,12-25,.480,,,,
12872,2019,Jr,7-0,Jimbo Lull,San Francisco,WCC,30,48.3,2.5,121.2,20.6,60.6,62.4,12.5,19.2,7.1,14.2,2.7,0.7,31.4,39-55,.709,106-174,.609,0-1,.000,,,,
12873,,,,,Conf. games:,Conf. games:,16,51.4,2.5,118.0,20.2,61.5,64.0,10.5,17.0,5.5,16.8,3.1,0.5,29.2,22-28,.786,59-95,.621,0-1,.000,,,,
12874,,,,,Top 100 quality games:,Top 100:,7,48.2,1.7,103.8,19.5,51.4,54.1,12.7,17.4,4.0,19.4,2.1,0.4,34.3,8-12,.667,18-35,.514,0-0,.000,,,,
12875,,,,,Top 50 quality games:,Top 50:,5,51.0,2.9,115.2,19.9,60.7,62.9,12.2,18.5,5.3,19.4,1.7,0.5,28.6,6-8,.750,17-28,.607,0-0,.000,,,,
12876,2019,Sr,6-9,Matt McCarthy,San Francisco,WCC,30,44.5,1.8,109.2,24.5,61.1,61.3,13.1,26.0,7.1,20.5,2.4,1.2,41.5,42-71,.592,100-164,.610,3-7,.429,,,,
12877,,,,,Conf. games:,Conf. games:,16,42.6,1.5,104.8,23.0,53.1,55.8,13.0,23.7,4.9,18.7,2.2,0.4,43.2,23-35,.657,43-79,.544,0-2,.000,,,,
12878,,,,,Top 100 quality games:,Top 100:,7,46.1,2.5,105.1,28.1,51.0,54.6,14.9,22.8,1.6,15.7,1.5,0.0,53.1,17-26,.654,25-47,.532,0-2,.000,,,,
12879,,,,,Top 50 quality games:,Top 50:,5,46.5,2.2,100.5,27.7,47.2,52.8,12.3,22.7,2.0,17.4,0.9,0.0,44.4,12-16,.750,17-34,.500,0-2,.000,,,,
12880,2019,Jr,6-5,Jordan Ratinho,San Francisco,WCC,30,73.1,1.7,110.3,15.0,53.0,53.1,2.6,9.0,6.9,8.9,0.6,1.3,16.9,21-40,.525,40-79,.506,57-158,.361,,,,
12881,,,,,Conf. games:,Conf. games:,16,77.2,1.5,106.8,14.1,48.0,49.2,1.9,10.3,6.6,5.1,0.6,1.3,22.4,16-28,.571,21-45,.467,26-80,.325,,,,
12882,,,,,Top 100 quality games:,Top 100:,7,77.1,-0.2,87.2,13.0,36.3,39.7,1.9,9.8,3.7,8.1,0.4,1.1,23.5,8-12,.667,8-19,.421,7-32,.219,,,,
12883,,,,,Top 50 quality games:,Top 50:,5,77.5,-0.4,84.6,12.5,35.3,37.0,2.7,8.6,4.9,8.7,0.6,1.1,23.5,4-8,.500,6-16,.375,4-18,.222,,,,
12884,2019,Jr,6-9,Remu Raitanen,San Francisco,WCC,27,21.8,1.3,131.1,15.9,60.9,63.8,5.6,12.8,14.0,11.2,0.8,1.8,26.6,14-17,.824,15-22,.682,16-42,.381,,,,
12885,,,,,Conf. games:,Conf. games:,14,18.2,0.9,119.1,17.4,47.0,50.9,6.9,9.6,15.2,5.8,0.9,2.0,21.2,6-7,.857,8-12,.667,5-21,.238,,,,
12886,,,,,Top 100 quality games:,Top 100:,7,19.6,1.3,130.6,16.5,46.9,51.6,9.2,4.3,15.7,0.0,0.0,1.0,18.8,3-3,1.000,3-5,.600,3-11,.273,,,,
12887,,,,,Top 50 quality games:,Top 50:,5,19.5,1.5,139.4,13.8,43.8,53.1,10.6,5.7,15.8,0.0,0.0,1.4,37.5,3-3,1.000,2-3,.667,1-5,.200,,,,
12888,2019,Sr,6-8,Nate Renfro,San Francisco,WCC,30,62.1,1.1,99.7,18.8,50.6,49.9,7.9,15.2,11.3,17.9,4.2,2.3,47.8,38-85,.447,66-133,.496,16-45,.356,,,,
12889,,,,,Conf. games:,Conf. games:,16,60.6,1.8,103.7,21.2,54.2,53.2,8.0,14.1,13.6,17.1,3.4,1.2,45.3,22-48,.458,38-76,.500,13-30,.433,,,,
12890,,,,,Top 100 quality games:,Top 100:,7,68.9,3.2,108.4,21.4,50.0,49.9,6.8,15.2,9.5,5.5,1.5,1.2,58.1,17-36,.472,22-46,.478,6-16,.375,,,,
12891,,,,,Top 50 quality games:,Top 50:,5,71.0,3.5,109.1,20.7,50.0,50.2,6.6,14.9,9.6,5.7,0.6,0.8,62.8,13-27,.481,17-33,.515,3-10,.300,,,,
12892,2019,Fr,6-9,Dzmitry Ryuny,San Francisco,WCC,17,10.2,1.0,125.1,20.0,66.3,68.4,1.9,17.1,7.8,14.3,3.5,1.0,18.6,7-8,.875,3-5,.600,17-38,.447,,,,
12893,,,,,Conf. games:,Conf. games:,7,10.2,1.6,134.4,18.9,76.2,77.6,0.0,19.1,6.0,14.3,1.5,0.0,28.6,5-6,.833,1-2,.500,10-19,.526,,,,
12894,,,,,Top 100 quality games:,Top 100:,3,4.3,-1.3,0.0,3.4,0.0,0.0,0.0,39.2,0.0,0.0,0.0,0.0,0.0,0-0,.000,0-0,.000,0-1,.000,,,,
12895,,,,,Top 50 quality games:,Top 50:,3,6.0,-1.3,0.0,3.3,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0-0,.000,0-0,.000,0-1,.000,,,,
12896,2019,So,6-2,Jamaree Bouyea,San Francisco,WCC,30,57.4,0.8,104.0,14.2,52.4,54.7,0.8,15.3,9.3,16.7,2.3,2.3,35.4,33-51,.647,50-85,.588,17-59,.288,,,,
12897,,,,,Conf. games:,Conf. games:,16,51.5,1.4,112.2,14.2,59.8,62.7,0.7,15.4,10.0,18.8,1.8,2.9,36.4,18-24,.750,26-39,.667,9-27,.333,,,,
12898,,,,,Top 100 quality games:,Top 100:,7,52.5,0.9,102.0,12.5,56.9,57.2,0.7,11.2,5.8,18.6,1.3,1.2,24.1,4-7,.571,12-19,.632,3-10,.300,,,,
12899,,,,,Top 50 quality games:,Top 50:,5,52.5,0.6,97.1,12.4,50.0,51.2,0.0,9.5,3.1,13.0,1.7,0.0,21.7,3-5,.600,10-17,.588,1-6,.167,,,,
12900,2019,So,6-9,Taavi Jurkatamm,San Francisco,WCC,25,15.0,-0.3,87.5,9.4,42.1,40.7,6.3,14.1,7.7,27.4,2.3,1.6,21.1,1-4,.250,8-18,.444,0-1,.000,,,,
12901,,,,,Conf. games:,Conf. games:,13,20.3,-0.4,88.7,8.9,28.6,30.1,6.2,12.4,10.7,20.2,2.3,1.4,14.3,1-2,.500,4-13,.308,0-1,.000,,,,
12902,,,,,Top 100 quality games:,Top 100:,4,13.2,-2.1,26.1,6.7,0.0,0.0,2.7,9.5,3.9,22.9,2.6,3.1,0.0,0-0,.000,0-4,.000,0-0,.000,,,,
12903,,,,,Top 50 quality games:,Top 50:,2,8.5,6.9,376.6,1.0,0.0,0.0,6.1,6.5,8.1,0.0,5.1,3.3,0.0,0-0,.000,0-0,.000,0-0,.000,,,,
12904,2019,Fr,6-1,Trevante Anderson,San Francisco,WCC,14,6.3,0.3,102.5,19.6,50.0,50.1,1.5,3.1,25.5,19.7,0.0,0.8,9.1,1-2,.500,5-11,.455,4-11,.364,,,,
12905,,,,,Conf. games:,Conf. games:,5,2.0,0.3,109.2,25.6,71.4,71.4,0.0,9.7,0.0,18.0,0.0,0.0,0.0,0-0,.000,2-3,.667,2-4,.500,,,,
12906,,,,,Top 100 quality games:,Top 100:,2,2.5,0.5,110.4,26.3,87.5,87.5,0.0,16.8,0.0,30.8,0.0,0.0,0.0,0-0,.000,2-2,1.000,1-2,.500,,,,
12907,,,,,Top 50 quality games:,Top 50:,1,3.0,1.2,110.5,30.4,87.5,87.5,0.0,18.5,0.0,30.8,0.0,0.0,0.0,0-0,.000,2-2,1.000,1-2,.500,,,,
12908,2019,Sr,5-11,Michael Orlich,San Francisco,WCC,4,1.1,-0.8,21.4,11.9,0.0,0.0,0.0,35.9,11.2,38.1,0.0,0.0,0.0,0-0,.000,0-0,.000,0-2,.000,,,,
12909,,,,,Conf. games:,Conf. games:,1,0.3,-0.6,0.0,0.0,0.0,0.0,0.0,63.1,74.7,0.0,0.0,0.0,0.0,0-0,.000,0-0,.000,0-0,.000,,,,
12910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12911,,,,,Total:,0-0,.000,0-0,.000,0-2,.000,,,,,,,,,,,,,,,,,,,
12912,2019,So,6-5,Noah Baumann,San Jose St.,MWC,30,69.8,1.3,100.8,19.3,55.7,57.6,1.3,9.6,15.0,20.6,0.3,1.1,16.3,34-44,.773,29-92,.315,81-178,.455,,,,
12913,,,,,Conf. games:,Conf. games:,18,73.3,1.0,94.5,20.6,49.7,52.5,1.6,10.3,15.0,19.3,0.5,1.1,18.8,27-34,.794,18-63,.286,48-118,.407,,,,
12914,,,,,Top 100 quality games:,Top 100:,8,77.5,2.6,105.0,19.6,56.7,59.1,0.9,8.2,17.0,19.4,0.5,1.1,29.3,16-22,.727,11-27,.407,21-48,.438,,,,
12915,,,,,Top 50 quality games:,Top 50:,3,75.0,1.7,96.4,19.5,53.8,56.3,1.2,8.4,13.8,22.4,0.0,1.2,26.9,5-7,.714,5-12,.417,6-14,.429,,,,
12916,2019,Jr,6-10,Michael Steadman,San Jose St.,MWC,30,76.5,1.0,91.7,23.7,48.4,50.4,7.7,22.2,7.5,18.7,1.9,0.2,28.9,61-99,.616,158-320,.494,5-22,.227,,,,
12917,,,,,Conf. games:,Conf. games:,18,78.2,1.3,93.8,23.2,48.4,50.1,7.9,20.3,7.3,15.7,0.9,0.4,21.2,30-47,.638,103-210,.490,3-12,.250,,,,
12918,,,,,Top 100 quality games:,Top 100:,8,79.1,1.8,94.3,22.4,54.6,55.4,6.2,20.8,7.5,21.6,0.5,0.4,25.3,13-22,.591,46-82,.561,1-5,.200,,,,
12919,,,,,Top 50 quality games:,Top 50:,3,79.2,1.3,89.3,22.6,54.5,53.7,5.9,18.2,9.4,23.6,1.1,0.6,15.2,2-5,.400,18-30,.600,0-3,.000,,,,
12920,2019,Sr,6-11,Oumar Barry,San Jose St.,MWC,16,34.0,1.0,98.2,19.0,52.5,56.5,6.3,14.6,7.7,21.5,4.2,1.2,57.8,40-59,.678,46-78,.590,5-24,.208,,,,
12921,,,,,Conf. games:,Conf. games:,5,18.9,0.4,94.9,14.5,51.8,55.7,3.8,11.4,6.2,22.5,2.7,0.4,39.3,8-11,.727,13-22,.591,1-6,.167,,,,
12922,,,,,Top 100 quality games:,Top 100:,4,34.7,2.1,108.5,15.1,71.1,70.2,4.1,18.3,10.3,26.5,6.6,0.5,73.7,9-14,.643,12-15,.800,1-4,.250,,,,
12923,,,,,Top 50 quality games:,Top 50:,2,45.0,3.4,122.0,15.7,72.2,71.6,4.2,10.0,17.9,19.9,3.9,1.0,100.0,6-9,.667,5-7,.714,1-2,.500,,,,
12924,2019,Jr,6-2,Brae Ivey,San Jose St.,MWC,30,64.2,0.7,92.2,21.9,45.1,52.6,1.4,8.6,26.4,26.7,0.3,2.3,52.5,84-107,.785,41-91,.451,34-113,.301,,,,
12925,,,,,Conf. games:,Conf. games:,18,57.7,0.1,86.1,21.0,45.5,50.0,1.5,9.1,23.7,27.4,0.3,2.9,37.5,30-42,.714,24-46,.522,18-66,.273,,,,
12926,,,,,Top 100 quality games:,Top 100:,8,59.4,-0.6,74.3,21.2,41.7,45.5,1.2,9.4,20.1,33.0,0.0,2.3,35.4,11-17,.647,8-24,.333,8-24,.333,,,,
12927,,,,,Top 50 quality games:,Top 50:,3,69.2,0.4,84.0,20.9,43.5,48.5,0.0,6.5,19.7,26.0,0.0,0.7,34.8,6-8,.750,4-11,.364,4-12,.333,,,,
12928,2019,Fr,6-9,Christian Anigwe,San Jose St.,MWC,29,35.2,0.3,101.9,14.2,56.9,54.2,11.1,13.8,2.0,15.8,2.0,0.5,83.3,27-60,.450,38-66,.576,2-6,.333,,,,
12929,,,,,Conf. games:,Conf. games:,18,35.8,0.3,100.1,14.4,58.3,54.9,10.8,14.2,0.8,16.5,1.9,0.9,100.0,19-42,.452,23-41,.561,1-1,1.000,,,,
12930,,,,,Top 100 quality games:,Top 100:,7,32.5,1.0,109.6,14.0,61.1,54.6,13.0,10.3,0.0,7.6,1.2,0.5,100.0,7-18,.389,11-18,.611,0-0,.000,,,,
12931,,,,,Top 50 quality games:,Top 50:,3,34.2,-1.0,72.8,9.0,50.0,50.0,0.0,7.9,0.0,30.4,0.0,0.0,0.0,0-0,.000,3-6,.500,0-0,.000,,,,
12932,2019,Fr,6-3,Zach Chappell,San Jose St.,MWC,28,40.3,0.2,88.5,20.3,39.1,44.2,1.3,9.4,26.9,20.4,0.3,2.2,36.2,35-50,.700,27-76,.355,18-62,.290,,,,
